"State","Year","Gender","Event","Class","Mark","Mark.Note"
"Oklahoma",2007,"Girls","High Jump","6A","5-08.00",""
"Oklahoma",2007,"Girls","High Jump","5A","5-00.00",""
"Oklahoma",2007,"Girls","High Jump","4A","5-05.00",""
"Oklahoma",2007,"Girls","High Jump","3A","5-04.00",""
"Oklahoma",2007,"Girls","High Jump","2A","5-04.00",""
"Oklahoma",2007,"Girls","High Jump","1A","5-02.00",""
"Oklahoma",2006,"Girls","High Jump","6A","5-06.00",""
"Oklahoma",2006,"Girls","High Jump","5A","5-04.00",""
"Oklahoma",2006,"Girls","High Jump","4A","5-04.00",""
"Oklahoma",2006,"Girls","High Jump","3A","5-02.00",""
"Oklahoma",2006,"Girls","High Jump","2A","5-08.00",""
"Oklahoma",2006,"Girls","High Jump","1A","5-04.00",""
"Oklahoma",2005,"Girls","High Jump","6A","5-04.00",""
"Oklahoma",2005,"Girls","High Jump","5A","5-04.00",""
"Oklahoma",2005,"Girls","High Jump","4A","5-06",""
"Oklahoma",2005,"Girls","High Jump","3A","5-05",""
"Oklahoma",2005,"Girls","High Jump","2A","5-04.00",""
"Oklahoma",2005,"Girls","High Jump","1A","5-02.00",""
"Oklahoma",2004,"Girls","High Jump","6A","5-06.00",""
"Oklahoma",2004,"Girls","High Jump","5A","5-02.00",""
"Oklahoma",2004,"Girls","High Jump","4A","5-04",""
"Oklahoma",2004,"Girls","High Jump","3A","5-02",""
"Oklahoma",2004,"Girls","High Jump","2A","5-08.00",""
"Oklahoma",2004,"Girls","High Jump","1A","5-03.00",""
"Oklahoma",2003,"Girls","High Jump","5A","5-08",""
"Oklahoma",2003,"Girls","High Jump","4A","5-02.00",""
"Oklahoma",2003,"Girls","High Jump","3A","5-04",""
"Oklahoma",2003,"Girls","High Jump","2A","5-04",""
"Oklahoma",2003,"Girls","High Jump","A","5-07.50",""
"Oklahoma",2003,"Girls","High Jump","B","5-00.50",""
"Oklahoma",2002,"Girls","High Jump","5A","5-08",""
"Oklahoma",2002,"Girls","High Jump","4A","5-04",""
"Oklahoma",2002,"Girls","High Jump","3A","5-04",""
"Oklahoma",2002,"Girls","High Jump","2A","5-02",""
"Oklahoma",2002,"Girls","High Jump","A","5-02",""
"Oklahoma",2002,"Girls","High Jump","B","5-00",""
"Oklahoma",2001,"Girls","High Jump","5A","5-04",""
"Oklahoma",2001,"Girls","High Jump","4A","5-04",""
"Oklahoma",2001,"Girls","High Jump","3A","5-02",""
"Oklahoma",2001,"Girls","High Jump","2A","5-04",""
"Oklahoma",2001,"Girls","High Jump","A","5-02",""
"Oklahoma",2001,"Girls","High Jump","B","5-02",""
"Oklahoma",2000,"Girls","High Jump","5A","5-06",""
"Oklahoma",2000,"Girls","High Jump","4A","5-02",""
"Oklahoma",2000,"Girls","High Jump","3A","5-04",""
"Oklahoma",2000,"Girls","High Jump","2A","5-04",""
"Oklahoma",2000,"Girls","High Jump","A","5-02",""
"Oklahoma",2000,"Girls","High Jump","B","5-02",""
"Oklahoma",1999,"Girls","High Jump","5A","5-06",""
"Oklahoma",1999,"Girls","High Jump","4A","5-06",""
"Oklahoma",1999,"Girls","High Jump","3A","5-04",""
"Oklahoma",1999,"Girls","High Jump","2A","5-04",""
"Oklahoma",1999,"Girls","High Jump","A","5-07",""
"Oklahoma",1999,"Girls","High Jump","B","5-02",""
"Oklahoma",1998,"Girls","High Jump","5A","5-06",""
"Oklahoma",1998,"Girls","High Jump","4A","5-06",""
"Oklahoma",1998,"Girls","High Jump","3A","5-06",""
"Oklahoma",1998,"Girls","High Jump","2A","5-04",""
"Oklahoma",1998,"Girls","High Jump","A","5-04",""
"Oklahoma",1998,"Girls","High Jump","B","5-03",""
"Oklahoma",1997,"Girls","High Jump","5A","5-06",""
"Oklahoma",1997,"Girls","High Jump","4A","5-06",""
"Oklahoma",1997,"Girls","High Jump","3A","5-04",""
"Oklahoma",1997,"Girls","High Jump","2A","5-05",""
"Oklahoma",1997,"Girls","High Jump","A","5-04",""
"Oklahoma",1997,"Girls","High Jump","B","5-02",""
"Oklahoma",1996,"Girls","High Jump","5A","5-04",""
"Oklahoma",1996,"Girls","High Jump","4A","5-06",""
"Oklahoma",1996,"Girls","High Jump","3A","5-06",""
"Oklahoma",1996,"Girls","High Jump","2A","5-02",""
"Oklahoma",1996,"Girls","High Jump","A","5-03",""
"Oklahoma",1996,"Girls","High Jump","B","5-02",""
"Oklahoma",1995,"Girls","High Jump","5A","5-06",""
"Oklahoma",1995,"Girls","High Jump","4A","5-00",""
"Oklahoma",1995,"Girls","High Jump","3A","5-04",""
"Oklahoma",1995,"Girls","High Jump","2A","5-04",""
"Oklahoma",1995,"Girls","High Jump","A","5-00",""
"Oklahoma",1995,"Girls","High Jump","B","5-03",""
"Oklahoma",1994,"Girls","High Jump","5A","5-04",""
"Oklahoma",1994,"Girls","High Jump","4A","5-04",""
"Oklahoma",1994,"Girls","High Jump","3A","5-06",""
"Oklahoma",1994,"Girls","High Jump","2A","5-02",""
"Oklahoma",1994,"Girls","High Jump","A","4-11",""
"Oklahoma",1994,"Girls","High Jump","B","4-11",""
"Oklahoma",1993,"Girls","High Jump","5A","5-06",""
"Oklahoma",1993,"Girls","High Jump","4A","5-00",""
"Oklahoma",1993,"Girls","High Jump","3A","5-04",""
"Oklahoma",1993,"Girls","High Jump","2A","5-04",""
"Oklahoma",1993,"Girls","High Jump","A","5-02",""
"Oklahoma",1993,"Girls","High Jump","B","5-02",""
"Oklahoma",1992,"Girls","High Jump","5A","5-04",""
"Oklahoma",1992,"Girls","High Jump","4A","5-02",""
"Oklahoma",1992,"Girls","High Jump","3A","5-06",""
"Oklahoma",1992,"Girls","High Jump","2A","5-06",""
"Oklahoma",1992,"Girls","High Jump","A","5-04",""
"Oklahoma",1992,"Girls","High Jump","B","5-02",""
"Oklahoma",1991,"Girls","High Jump","5A","5-02",""
"Oklahoma",1991,"Girls","High Jump","4A","5-07",""
"Oklahoma",1991,"Girls","High Jump","3A","5-06",""
"Oklahoma",1991,"Girls","High Jump","2A","5-04",""
"Oklahoma",1991,"Girls","High Jump","A","5-02",""
"Oklahoma",1991,"Girls","High Jump","B","5-02",""
"Oklahoma",1990,"Girls","High Jump","5A","5-02",""
"Oklahoma",1990,"Girls","High Jump","4A","5-04",""
"Oklahoma",1990,"Girls","High Jump","3A","5-06",""
"Oklahoma",1990,"Girls","High Jump","2A","5-02",""
"Oklahoma",1990,"Girls","High Jump","A","5-02",""
"Oklahoma",1990,"Girls","High Jump","B","5-04",""
"Oklahoma",1989,"Girls","High Jump","5A","5-00",""
"Oklahoma",1989,"Girls","High Jump","4A","5-02",""
"Oklahoma",1989,"Girls","High Jump","3A","5-04",""
"Oklahoma",1989,"Girls","High Jump","2A","5-08",""
"Oklahoma",1989,"Girls","High Jump","A","5-02.25",""
"Oklahoma",1989,"Girls","High Jump","B","5-04",""
"Oklahoma",1988,"Girls","High Jump","5A","5-08",""
"Oklahoma",1988,"Girls","High Jump","4A","5-06",""
"Oklahoma",1988,"Girls","High Jump","3A","5-06",""
"Oklahoma",1988,"Girls","High Jump","2A","5-02",""
"Oklahoma",1988,"Girls","High Jump","A","5-02",""
"Oklahoma",1988,"Girls","High Jump","B","5-04",""
"Oklahoma",1987,"Girls","High Jump","5A","5-04",""
"Oklahoma",1987,"Girls","High Jump","4A","5-06",""
"Oklahoma",1987,"Girls","High Jump","3A","5-06",""
"Oklahoma",1987,"Girls","High Jump","2A","5-02",""
"Oklahoma",1987,"Girls","High Jump","A","5-00",""
"Oklahoma",1987,"Girls","High Jump","B","5-04",""
"Oklahoma",1986,"Girls","High Jump","5A","5-04",""
"Oklahoma",1986,"Girls","High Jump","4A","5-06",""
"Oklahoma",1986,"Girls","High Jump","3A","5-06",""
"Oklahoma",1986,"Girls","High Jump","2A","5-04",""
"Oklahoma",1986,"Girls","High Jump","A","5-02",""
"Oklahoma",1986,"Girls","High Jump","B","5-04",""
"Oklahoma",1985,"Girls","High Jump","5A","5-06",""
"Oklahoma",1985,"Girls","High Jump","4A","5-04",""
"Oklahoma",1985,"Girls","High Jump","3A","5-08",""
"Oklahoma",1985,"Girls","High Jump","2A","5-00",""
"Oklahoma",1985,"Girls","High Jump","A","5-00",""
"Oklahoma",1985,"Girls","High Jump","B","5-02",""
"Oklahoma",1984,"Girls","High Jump","5A",NA,NA
"Oklahoma",1984,"Girls","High Jump","4A","5-09",""
"Oklahoma",1984,"Girls","High Jump","3A","5-04",""
"Oklahoma",1984,"Girls","High Jump","2A","5-04",""
"Oklahoma",1984,"Girls","High Jump","A","5-00",""
"Oklahoma",1984,"Girls","High Jump","B","5-02",""
"Oklahoma",1983,"Girls","High Jump","4A","5-08.50",""
"Oklahoma",1983,"Girls","High Jump","3A","5-04",""
"Oklahoma",1983,"Girls","High Jump","2A","5-02",""
"Oklahoma",1983,"Girls","High Jump","A","5-02",""
"Oklahoma",1983,"Girls","High Jump","B","5-07",""
"Oklahoma",1982,"Girls","High Jump","4A","5-08",""
"Oklahoma",1982,"Girls","High Jump","3A","5-04",""
"Oklahoma",1982,"Girls","High Jump","2A","5-00",""
"Oklahoma",1982,"Girls","High Jump","A","5-02",""
"Oklahoma",1982,"Girls","High Jump","B","5-02",""
"Oklahoma",1981,"Girls","High Jump","4A","5-10",""
"Oklahoma",1981,"Girls","High Jump","3A","5-05",""
"Oklahoma",1981,"Girls","High Jump","2A","5-04",""
"Oklahoma",1981,"Girls","High Jump","A","5-02",""
"Oklahoma",1981,"Girls","High Jump","B","5-04",""
"Oklahoma",1980,"Girls","High Jump","4A","5-04",""
"Oklahoma",1980,"Girls","High Jump","3A","5-04",""
"Oklahoma",1980,"Girls","High Jump","2A","5-02",""
"Oklahoma",1980,"Girls","High Jump","A","5-02",""
"Oklahoma",1980,"Girls","High Jump","B","5-06",""
"Oklahoma",1979,"Girls","High Jump","4A","5-08.25",""
"Oklahoma",1979,"Girls","High Jump","3A","5-02",""
"Oklahoma",1979,"Girls","High Jump","2A","5-02",""
"Oklahoma",1979,"Girls","High Jump","A","5-02",""
"Oklahoma",1979,"Girls","High Jump","B","5-02",""
"Oklahoma",1978,"Girls","High Jump","4A","5-06",""
"Oklahoma",1978,"Girls","High Jump","3A","5-02",""
"Oklahoma",1978,"Girls","High Jump","2A","5-05",""
"Oklahoma",1978,"Girls","High Jump","A","5-02",""
"Oklahoma",1978,"Girls","High Jump","B","5-06",""
"Oklahoma",1977,"Girls","High Jump","3A","5-01.50",""
"Oklahoma",1977,"Girls","High Jump","2A","5-01",""
"Oklahoma",1977,"Girls","High Jump","A","5-04",""
"Oklahoma",1976,"Girls","High Jump","3A","5-02",""
"Oklahoma",1976,"Girls","High Jump","2A","5-00.75",""
"Oklahoma",1976,"Girls","High Jump","A","5-00",""
"Oklahoma",1975,"Girls","High Jump","2A","5-04",""
"Oklahoma",1975,"Girls","High Jump","A","5-00",""
"Oklahoma",1974,"Girls","High Jump","2A","5-03",""
"Oklahoma",1974,"Girls","High Jump","A","5-02",""
"Oklahoma",1973,"Girls","High Jump","2A","5-02",""
"Oklahoma",1973,"Girls","High Jump","A","5-02",""
"Oklahoma",1972,"Girls","High Jump","2A","4-10",""
"Oklahoma",1972,"Girls","High Jump","A","5-01",""
"Oklahoma",2024,"Girls","Pole Vault","6A","12-08.00",""
"Oklahoma",2024,"Girls","Pole Vault","5A","10-06.00",""
"Oklahoma",2024,"Girls","Pole Vault","4A","11-00.00",""
"Oklahoma",2024,"Girls","Pole Vault","3A","11-00.00",""
"Oklahoma",2024,"Girls","Pole Vault","2A","9-06.00",""
"Oklahoma",2024,"Girls","Pole Vault","1A","12-06.50",""
"Oklahoma",2023,"Girls","Pole Vault","6A","12-00.00",""
"Oklahoma",2023,"Girls","Pole Vault","5A","10-00.00",""
"Oklahoma",2023,"Girls","Pole Vault","4A","11-00.00",""
"Oklahoma",2023,"Girls","Pole Vault","3A","9-06.00",""
"Oklahoma",2023,"Girls","Pole Vault","2A","9-00.00",""
"Oklahoma",2023,"Girls","Pole Vault","1A","11-07.00",""
"Oklahoma",2022,"Girls","Pole Vault","6A","12-00.00",""
"Oklahoma",2022,"Girls","Pole Vault","5A","11-00.00",""
"Oklahoma",2022,"Girls","Pole Vault","4A","10-06.00",""
"Oklahoma",2022,"Girls","Pole Vault","3A","10-06.00",""
"Oklahoma",2022,"Girls","Pole Vault","2A","9-00.00",""
"Oklahoma",2022,"Girls","Pole Vault","1A","9-06.00",""
"Oklahoma",2021,"Girls","Pole Vault","6A","13-00.00",""
"Oklahoma",2021,"Girls","Pole Vault","5A","10-00.00",""
"Oklahoma",2021,"Girls","Pole Vault","4A","10-00.00",""
"Oklahoma",2021,"Girls","Pole Vault","3A","10-06.00",""
"Oklahoma",2021,"Girls","Pole Vault","2A","9-06.00",""
"Oklahoma",2021,"Girls","Pole Vault","1A","11-00.00",""
"Oklahoma",2019,"Girls","Pole Vault","6A","12-09.00",""
"Oklahoma",2019,"Girls","Pole Vault","5A","10-00.00",""
"Oklahoma",2019,"Girls","Pole Vault","4A","10-06.00",""
"Oklahoma",2019,"Girls","Pole Vault","3A","12-02.00",""
"Oklahoma",2019,"Girls","Pole Vault","2A","10-06.00",""
"Oklahoma",2019,"Girls","Pole Vault","1A","9-06.00",""
"Oklahoma",2018,"Girls","Pole Vault","6A","11-06.00",""
"Oklahoma",2018,"Girls","Pole Vault","5A","11-06.00",""
"Oklahoma",2018,"Girls","Pole Vault","4A","11-06.00",""
"Oklahoma",2018,"Girls","Pole Vault","3A","11-00.00",""
"Oklahoma",2018,"Girls","Pole Vault","2A","10-00.00",""
"Oklahoma",2018,"Girls","Pole Vault","1A","9-00.00",""
"Oklahoma",2017,"Girls","Pole Vault","6A","11-06.00",""
"Oklahoma",2017,"Girls","Pole Vault","5A","11-00.00",""
"Oklahoma",2017,"Girls","Pole Vault","4A","10-00.00",""
"Oklahoma",2017,"Girls","Pole Vault","3A","11-00.00",""
"Oklahoma",2017,"Girls","Pole Vault","2A","10-06.00",""
"Oklahoma",2017,"Girls","Pole Vault","1A","9-06.00",""
"Oklahoma",2016,"Girls","Pole Vault","6A","12-00.00",""
"Oklahoma",2016,"Girls","Pole Vault","5A","11-00.00",""
"Oklahoma",2016,"Girls","Pole Vault","4A","10-00.00",""
"Oklahoma",2016,"Girls","Pole Vault","3A","10-06.00",""
"Oklahoma",2016,"Girls","Pole Vault","2A","10-06.00",""
"Oklahoma",2016,"Girls","Pole Vault","1A","10-00.00",""
"Oklahoma",2015,"Girls","Pole Vault","6A","12-00.00",""
"Oklahoma",2015,"Girls","Pole Vault","5A","11-05.00",""
"Oklahoma",2015,"Girls","Pole Vault","4A","12-00.00",""
"Oklahoma",2015,"Girls","Pole Vault","3A","11-00.00",""
"Oklahoma",2015,"Girls","Pole Vault","2A","9-06.00",""
"Oklahoma",2015,"Girls","Pole Vault","1A","9-00.00",""
"Oklahoma",2014,"Girls","Pole Vault","6A","11-06.00",""
"Oklahoma",2014,"Girls","Pole Vault","5A","10-06.00",""
"Oklahoma",2014,"Girls","Pole Vault","4A","12-00.00",""
"Oklahoma",2014,"Girls","Pole Vault","3A","10-00.00",""
"Oklahoma",2014,"Girls","Pole Vault","2A","9-06.00",""
"Oklahoma",2014,"Girls","Pole Vault","1A","11-00.00",""
"Oklahoma",2013,"Girls","Pole Vault","6A","11-00.00",""
"Oklahoma",2013,"Girls","Pole Vault","5A","11-00.00",""
"Oklahoma",2013,"Girls","Pole Vault","4A","11-06.00",""
"Oklahoma",2013,"Girls","Pole Vault","3A","9-06.00",""
"Oklahoma",2013,"Girls","Pole Vault","2A","8-06.00",""
"Oklahoma",2013,"Girls","Pole Vault","1A","9-06.00",""
"Oklahoma",2012,"Girls","Pole Vault","6A","11-00.00",""
"Oklahoma",2012,"Girls","Pole Vault","5A","11-00.00",""
"Oklahoma",2012,"Girls","Pole Vault","4A","12-03.00",""
"Oklahoma",2012,"Girls","Pole Vault","3A","10-06.00",""
"Oklahoma",2012,"Girls","Pole Vault","2A","10-00.00",""
"Oklahoma",2012,"Girls","Pole Vault","1A","10-00.00",""
"Oklahoma",2011,"Girls","Pole Vault","6A","11-00.00",""
"Oklahoma",2011,"Girls","Pole Vault","5A","11-09.00",""
"Oklahoma",2011,"Girls","Pole Vault","4A","9-06.00",""
"Oklahoma",2011,"Girls","Pole Vault","3A","10-09.00",""
"Oklahoma",2011,"Girls","Pole Vault","2A","10-06.00",""
"Oklahoma",2011,"Girls","Pole Vault","1A","10-03.00",""
"Oklahoma",2010,"Girls","Pole Vault","6A","11-04.00",""
"Oklahoma",2010,"Girls","Pole Vault","5A","10-00.00",""
"Oklahoma",2010,"Girls","Pole Vault","4A","10-06.00",""
"Oklahoma",2010,"Girls","Pole Vault","3A","13-01.00",""
"Oklahoma",2010,"Girls","Pole Vault","2A","10-00.00",""
"Oklahoma",2010,"Girls","Pole Vault","1A","9-00.00",""
"Oklahoma",2009,"Girls","Pole Vault","6A","10-06.00",""
"Oklahoma",2009,"Girls","Pole Vault","5A","11-01.00",""
"Oklahoma",2009,"Girls","Pole Vault","4A","11-03.00",""
"Oklahoma",2009,"Girls","Pole Vault","3A","9-06.00",""
"Oklahoma",2009,"Girls","Pole Vault","2A","11-01.00",""
"Oklahoma",2009,"Girls","Pole Vault","1A","9-06.00",""
"Oklahoma",2008,"Girls","Pole Vault","6A","9-09.00",""
"Oklahoma",2008,"Girls","Pole Vault","5A","11-06.00",""
"Oklahoma",2008,"Girls","Pole Vault","4A","10-06.00",""
"Oklahoma",2008,"Girls","Pole Vault","3A","10-06.00",""
"Oklahoma",2008,"Girls","Pole Vault","2A","10-00.00",""
"Oklahoma",2008,"Girls","Pole Vault","1A","8-06.00",""
"Oklahoma",2007,"Girls","Pole Vault","6A","10-06.00",""
"Oklahoma",2007,"Girls","Pole Vault","5A","11-00.00",""
"Oklahoma",2007,"Girls","Pole Vault","4A","10-06.00",""
"Oklahoma",2007,"Girls","Pole Vault","3A","11-00.00",""
"Oklahoma",2007,"Girls","Pole Vault","2A","10-06.00",""
"Oklahoma",2007,"Girls","Pole Vault","1A","9-06.00",""
"Oklahoma",2006,"Girls","Pole Vault","6A","10-06.00",""
"Oklahoma",2006,"Girls","Pole Vault","5A","12-00.00",""
"Oklahoma",2006,"Girls","Pole Vault","4A","10-06.00",""
"Oklahoma",2006,"Girls","Pole Vault","3A","9-06.00",""
"Oklahoma",2006,"Girls","Pole Vault","2A","9-06.00",""
"Oklahoma",2006,"Girls","Pole Vault","1A","9-00.00",""
"Oklahoma",2005,"Girls","Pole Vault","6A","10-00",""
"Oklahoma",2005,"Girls","Pole Vault","5A","12-01.00",""
"Oklahoma",2005,"Girls","Pole Vault","4A","11-00",""
"Oklahoma",2005,"Girls","Pole Vault","3A","11-00",""
"Oklahoma",2005,"Girls","Pole Vault","2A","9-00",""
"Oklahoma",2005,"Girls","Pole Vault","1A","11-00",""
"Oklahoma",2004,"Girls","Pole Vault","6A","11-03",""
"Oklahoma",2004,"Girls","Pole Vault","5A","11-03.00",""
"Oklahoma",2004,"Girls","Pole Vault","4A","11-00",""
"Oklahoma",2004,"Girls","Pole Vault","3A","10-00",""
"Oklahoma",2004,"Girls","Pole Vault","2A","10-01",""
"Oklahoma",2004,"Girls","Pole Vault","1A","11-06",""
"Oklahoma",2003,"Girls","Pole Vault","5A","10-06",""
"Oklahoma",2003,"Girls","Pole Vault","4A","10-06",""
"Oklahoma",2003,"Girls","Pole Vault","3A","10-00",""
"Oklahoma",2003,"Girls","Pole Vault","2A","10-00",""
"Oklahoma",2003,"Girls","Pole Vault","A","10-00",""
"Oklahoma",2003,"Girls","Pole Vault","B","9-00",""
"Oklahoma",2002,"Girls","Pole Vault","5A","11-06.25",""
"Oklahoma",2002,"Girls","Pole Vault","4A","9-0",""
"Oklahoma",2002,"Girls","Pole Vault","3A","10-00",""
"Oklahoma",2002,"Girls","Pole Vault","2A","10-06",""
"Oklahoma",2002,"Girls","Pole Vault","A","9-06",""
"Oklahoma",2002,"Girls","Pole Vault","B","9-06",""
"Oklahoma",2001,"Girls","Pole Vault","5A","10-06",""
"Oklahoma",2001,"Girls","Pole Vault","4A","10-00",""
"Oklahoma",2001,"Girls","Pole Vault","3A","9-06",""
"Oklahoma",2001,"Girls","Pole Vault","2A","10-06",""
"Oklahoma",2001,"Girls","Pole Vault","A","8-06",""
"Oklahoma",2001,"Girls","Pole Vault","B","9-05.50",""
"Oklahoma",2000,"Girls","Pole Vault","5A","11-00",""
"Oklahoma",2000,"Girls","Pole Vault","4A","9-06",""
"Oklahoma",2000,"Girls","Pole Vault","3A","8-06",""
"Oklahoma",2000,"Girls","Pole Vault","2A","10-00",""
"Oklahoma",2000,"Girls","Pole Vault","A","8-00",""
"Oklahoma",2000,"Girls","Pole Vault","B","9-00",""
"Oklahoma",2024,"Boys","100m","6A","10.52",""
"Oklahoma",2024,"Boys","100m","5A","10.72",""
"Oklahoma",2024,"Boys","100m","4A","10.46",""
"Oklahoma",2024,"Boys","100m","3A","10.81",""
"Oklahoma",2024,"Boys","100m","2A","10.88",""
"Oklahoma",2024,"Boys","100m","1A","10.85",""
"Oklahoma",2023,"Boys","100m","6A","10.61",""
"Oklahoma",2023,"Boys","100m","5A","10.87",""
"Oklahoma",2023,"Boys","100m","4A","10.58",""
"Oklahoma",2023,"Boys","100m","3A","10.56",""
"Oklahoma",2023,"Boys","100m","2A","10.95",""
"Oklahoma",2023,"Boys","100m","1A","10.90",""
"Oklahoma",2022,"Boys","100m","6A","10.60",""
"Oklahoma",2022,"Boys","100m","5A","10.50",""
"Oklahoma",2022,"Boys","100m","4A","10.90",""
"Oklahoma",2022,"Boys","100m","3A","10.81",""
"Oklahoma",2022,"Boys","100m","2A","10.92",""
"Oklahoma",2022,"Boys","100m","1A","11.00",""
"Oklahoma",2021,"Boys","100m","6A","10.20",""
"Oklahoma",2021,"Boys","100m","5A","10.73",""
"Oklahoma",2021,"Boys","100m","4A","10.81",""
"Oklahoma",2021,"Boys","100m","3A","10.84",""
"Oklahoma",2021,"Boys","100m","2A","10.83",""
"Oklahoma",2021,"Boys","100m","1A","11.56",""
"Oklahoma",2019,"Boys","100m","6A","10.59",""
"Oklahoma",2019,"Boys","100m","5A","10.75",""
"Oklahoma",2019,"Boys","100m","4A","10.76",""
"Oklahoma",2019,"Boys","100m","3A","10.72",""
"Oklahoma",2019,"Boys","100m","2A","10.91",""
"Oklahoma",2019,"Boys","100m","1A","10.87",""
"Oklahoma",2018,"Boys","100m","6A","10.33",""
"Oklahoma",2018,"Boys","100m","5A","10.60",""
"Oklahoma",2018,"Boys","100m","4A","10.81",""
"Oklahoma",2018,"Boys","100m","3A","11.16",""
"Oklahoma",2018,"Boys","100m","2A","10.86",""
"Oklahoma",2018,"Boys","100m","1A","11.04",""
"Oklahoma",2017,"Boys","100m","6A","10.66",""
"Oklahoma",2017,"Boys","100m","5A","10.69",""
"Oklahoma",2017,"Boys","100m","4A","10.89",""
"Oklahoma",2017,"Boys","100m","3A","10.97",""
"Oklahoma",2017,"Boys","100m","2A","10.75",""
"Oklahoma",2017,"Boys","100m","1A","11.02",""
"Oklahoma",2016,"Boys","100m","6A","10.74",""
"Oklahoma",2016,"Boys","100m","5A","10.79",""
"Oklahoma",2016,"Boys","100m","4A","10.71",""
"Oklahoma",2016,"Boys","100m","3A","10.84",""
"Oklahoma",2016,"Boys","100m","2A","10.66",""
"Oklahoma",2016,"Boys","100m","1A","10.81",""
"Oklahoma",2015,"Boys","100m","6A","10.60",""
"Oklahoma",2015,"Boys","100m","5A","10.84",""
"Oklahoma",2015,"Boys","100m","4A","11.00",""
"Oklahoma",2015,"Boys","100m","3A","11.05",""
"Oklahoma",2015,"Boys","100m","2A","11.07",""
"Oklahoma",2015,"Boys","100m","1A","11.17",""
"Oklahoma",2014,"Boys","100m","6A","10.74",""
"Oklahoma",2014,"Boys","100m","5A","10.84",""
"Oklahoma",2014,"Boys","100m","4A","11.19",""
"Oklahoma",2014,"Boys","100m","3A","10.89",""
"Oklahoma",2014,"Boys","100m","2A","10.61",""
"Oklahoma",2014,"Boys","100m","1A","11.11",""
"Oklahoma",2013,"Boys","100m","6A","10.50",""
"Oklahoma",2013,"Boys","100m","5A","10.52",""
"Oklahoma",2013,"Boys","100m","4A","10.75",""
"Oklahoma",2013,"Boys","100m","3A","10.87",""
"Oklahoma",2013,"Boys","100m","2A","11.09",""
"Oklahoma",2013,"Boys","100m","1A","10.97",""
"Oklahoma",2012,"Boys","100m","6A","10.47",""
"Oklahoma",2012,"Boys","100m","5A","10.74",""
"Oklahoma",2012,"Boys","100m","4A","10.74",""
"Oklahoma",2012,"Boys","100m","3A","10.57",""
"Oklahoma",2012,"Boys","100m","2A","10.78",""
"Oklahoma",2012,"Boys","100m","1A","10.60",""
"Oklahoma",2011,"Boys","100m","6A","10.58",""
"Oklahoma",2011,"Boys","100m","5A","10.76",""
"Oklahoma",2011,"Boys","100m","4A","10.86",""
"Oklahoma",2011,"Boys","100m","3A","11.01",""
"Oklahoma",2011,"Boys","100m","2A","10.71",""
"Oklahoma",2011,"Boys","100m","1A","10.90",""
"Oklahoma",2010,"Boys","100m","6A","10.67",""
"Oklahoma",2010,"Boys","100m","5A","10.85",""
"Oklahoma",2010,"Boys","100m","4A","10.66",""
"Oklahoma",2010,"Boys","100m","3A","10.99",""
"Oklahoma",2010,"Boys","100m","2A","11.12",""
"Oklahoma",2010,"Boys","100m","1A","11.34",""
"Oklahoma",2009,"Boys","100m","6A","10.48",""
"Oklahoma",2009,"Boys","100m","5A","10.65",""
"Oklahoma",2009,"Boys","100m","4A","11.28",""
"Oklahoma",2009,"Boys","100m","3A","10.88",""
"Oklahoma",2009,"Boys","100m","2A","11.79",""
"Oklahoma",2009,"Boys","100m","1A","11.42",""
"Oklahoma",2008,"Boys","100m","6A","10.63",""
"Oklahoma",2008,"Boys","100m","5A","10.58",""
"Oklahoma",2008,"Boys","100m","4A","10.88",""
"Oklahoma",2008,"Boys","100m","3A","11.04",""
"Oklahoma",2008,"Boys","100m","2A","11.67",""
"Oklahoma",2008,"Boys","100m","1A","11.87",""
"Oklahoma",2007,"Boys","100m","6A","10.82",""
"Oklahoma",2007,"Boys","100m","5A","10.80",""
"Oklahoma",2007,"Boys","100m","4A","10.74",""
"Oklahoma",2007,"Boys","100m","3A","10.85",""
"Oklahoma",2007,"Boys","100m","2A","10.85",""
"Oklahoma",2007,"Boys","100m","1A","10.95",""
"Oklahoma",2006,"Boys","100m","6A","10.72",""
"Oklahoma",2006,"Boys","100m","5A","11.07",""
"Oklahoma",2006,"Boys","100m","4A","10.65",""
"Oklahoma",2006,"Boys","100m","3A","10.84",""
"Oklahoma",2006,"Boys","100m","2A","11.44",""
"Oklahoma",2006,"Boys","100m","1A","11.41",""
"Oklahoma",2005,"Boys","100m","6A","10.62",""
"Oklahoma",2005,"Boys","100m","5A","10.80",""
"Oklahoma",2005,"Boys","100m","4A","10.58",""
"Oklahoma",2005,"Boys","100m","3A","10.98",""
"Oklahoma",2005,"Boys","100m","2A","10.94",""
"Oklahoma",2005,"Boys","100m","1A","11.07",""
"Oklahoma",2004,"Boys","100m","6A","10.46",""
"Oklahoma",2004,"Boys","100m","5A","10.67",""
"Oklahoma",2004,"Boys","100m","4A","10.91",""
"Oklahoma",2004,"Boys","100m","3A","11.05",""
"Oklahoma",2004,"Boys","100m","2A","10.75",""
"Oklahoma",2004,"Boys","100m","1A","10.98",""
"Oklahoma",2003,"Boys","100m","5A","10.65",""
"Oklahoma",2003,"Boys","100m","4A","10.75",""
"Oklahoma",2003,"Boys","100m","3A","10.97",""
"Oklahoma",2003,"Boys","100m","2A","10.98",""
"Oklahoma",2003,"Boys","100m","A","11.30",""
