1990,Reggie Wilkins Eastern,,10.71
1979 Ken Wilson,Union County,,6-06
1980 Ken Wilson,Union County,,6-09.75
1981 Ken Wilson,Union County,,6-10
1982 Kevin Market,Webster County,,6-08
1983 Eric Everhart,Union County,,6-06
1984 Todd Albritton,Calloway County,,6-06
1985 Matt Harrell,Warren East,,6-05
1986 Matt Harrell,Warren East,,6-06
1987 Drew Muntz,Harrison County,,6-06
1988 Tom Noe,Highlands,,6-10.75
1989 David Stone,Union County,,6-08
1990 Paul Akers,Morgan County,,6-10
1991 Paul Akers,Morgan County,,6-10
1992 Paul Akers,Morgan County,,6-08
1993 Robin Handley,Owensboro,,6-06
1994 Gabe Bostic,Fort Knox,,6-06
1995 Andre McFadden,Fort Knox,,6-08
1996 David Reed,Mason County,,6-06
1997 B.T. Pickett,Ryle,,6-02
1998 Randy Worthington,Highlands,,6-06
1999 Brent Weaver,Sheldon Clark,,6-06
2000 Harry Lewis,Mason County,,6-06
2001 Harry Lewis,Mason County,,6-04
2002 Adam Workman,Pendleton County,,6-08
2003 Brian Gifford,Warren East,,6-04
2004 Sam Mincey,Rowan County,,6-04
2005 Marty Dummitt,Lewis County,,6-02
2006 Marty Dummitt,Lewis County,,6-04
2007 Bryce Mickey,Bell County,,6-04
2008 Lin Millett,Lexington Catholic,,6-02
2009 Alex Connelly,Covington Catholic,,6-04
2010 Chris Ulis,Elizabethtown,,6-04
2011 Tyler Bray,Lloyd Memorial,,6-08
2012 Tyler Bray,Lloyd Memorial,,6-10.75
2013 Micah Smith,Casey County,,6-04
2014 Jurien Royal,Elizabethtown,,6-08
2015 Patrick Kelly,Lexington Catholic,,6-06
2016 Deshawn Bell,DeSales,,6-02
2017 Aaron Johnson,Mercer County,,6-07
2018 De’Anta Sanon,East Jessamine,,6-04
2019 Standford Walker,Russell,,6-04
2020 Canceled due to COVID-19 pandemic,,,
2021 Avery Bell,Bardstown,,6-04
POLE VAULT,,,
Year Name(s),School,,Mark
1966 Swope,Daviess County,,14-00
1967 Davis,Woodford County,,13-00
1990,Troy McCown,Danville,10.95
1991,William Murrell,Mayfi eld,11.07
1992,Willie Jones,Fort Knox,11.18
1993,Augie Marks,Lloyd Memorial,11.06
1994,Salim Sanchez,Murray,11.34
1995,Salim Sanchez,Murray,11.42
1996,Dante’ Drane,Russellville,11.52
1997,Salim Sanchez,Murray,11.16
1998,Ryan Potter,Jenkins,11.48
1999,Justin Parks,Harrodsburg,11.20
2000,Boyzzz Khumalo,Bethlehem,11.16
2001,Bobby Smith,Murray,11.21
2002,Brian Johnson,Bardstown,11.15
2003,Letiz Arnold,Ballard Memorial,11.03
2004,Tim Hill,Crittenden County,11.13
2005,Malcolm Busby,Fulton County,11.14
2006,Derrick Stallworth,Fort Campbell,11.01
2007,Derrick Stallworth,Fort Campbell,10.97
2008,John Cole,Somerset,11.30
2009,Quan Weaver,Frankfort,11.13
2010,Aaron Hall,Frankfort,11.50
2011,Donovan Burton,Green County,11.24
2012,Andre Klaassen,Whitefi eld Academy,11.09
2013,Cam Cheuvront,Somerset,10.99
2014,Khari Saunders,Fort Knox,10.89
2015,Kendon Young,Campbellsville,11.25
2016,Max Bearden,Holy Cross (Lou.),11.12
2017,Seth Evers,Bellevue,11.28
2018,Dmauriae Vancleeve,Danville,10.96
2019,Ryan Long,Trimble County,11.02
2004,Julian Boggs,Berea,4:34.34
2005,Matthew Shoulta,St. Mary,4:31.07
2006,Chad Schmidt,Bishop Brossart,4:32.17
2007,Gordy Dooley,St. Henry,4:29.92
2008,Gordy Dooley,St. Henry,4:23.83
2009,Corey Stoll,Villa Madonna,4:23.43
2010,Jacob Thomson,Holy Cross (Lou.),4:24.70
2011,Jacob Thomson,Holy Cross (Lou.),4:27.64
2012,Jacob Thomson,Holy Cross (Lou.),4:10.80
2013,Jacob Thomson,Holy Cross (Lou.),4:09.99
2014,Eric Baugh,Villa Madonna,4:22.82
2015,Eric Baugh,Villa Madonna,4:26.97
2016,Dedrick Troxell,Green County,4:26.87
2017,Keeton Thornsberry,Holy Cross (Lou.),4:23.91
2018,Keeton Thornsberry,Holy Cross (Lou.),4:19.97
2019,Keeton Thornsberry,Holy Cross (Lou.),4:18.77
MILE RUN,,
Year Name(s),School,Time
1966 Banks,MMI,4:38.40
1967 Banks,MMI,4:20.80
1968 Daffron,Monticello,4:33.00
1969 Daffron,Monticello,4:29.60
1970 Hill,Bardstown,4:36.10
1971 Dieruf,Frankfort,4:36.90
1972 Mitchell,Williamsburg,4:35.30
1973 Mitchell,Williamsburg,4:30.60
1974 Baker,Providence,9:44.90
1975 Depriest,Jenkins,4:31.6
1976 Dunbar,Providence,4:26
1977 Raines,Breckinridge,4:22.70
1978 Narrimore,Jenkins,4:27.50
100 YARD DASH,,
Year Name(s),School,Time
1966 Green,Eminence,9.70
1967 Green,Eminence,9.60
1968 Parks,Harrodsburg,10.00
1969 Robinson,Frankfort,10.20
1970 Parks,Harrodsburg,9.70
1971 Johnson,Frankfort,10.30
1972 Willis,Sayre,10.20
1973 Edmonson,Lone Jack,10.30
1974 Hawkins,Mt. Sterling,9.80
