"State","Year","Gender","Schools","Participation","Event","Mark","Mark.Note","Students","df","Count","Participation.Thousands"
"Washington",2002,"Girls",342,9191,"High Jump",1.6764,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"High Jump",1.778,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"High Jump",1.6256,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"High Jump",1.5748,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"1600m",301.92,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"1600m",301.56,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"1600m",313.28,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"1600m",319.42,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"1600m",322.58,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"800m",132.48,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"800m",132.95,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"800m",136.25,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"800m",139.67,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"800m",140.6,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"100m",12.3,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"100m",11.88,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"100m",12.54,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"100m",12.76,NA,312943,15,231238,9.191
"Washington",2002,"Girls",342,9191,"100m",12.88,NA,312943,15,231238,9.191
"Wisconsin",2002,"Girls",423,11119,"100m",12.29,NA,287557,16,188981,11.119
"Wisconsin",2002,"Girls",423,11119,"100m",12.8,NA,287557,16,188981,11.119
"Wisconsin",2002,"Girls",423,11119,"100m",12.72,NA,287557,16,188981,11.119
"Wisconsin",2002,"Girls",423,11119,"800m",131.66,NA,287557,16,188981,11.119
"Wisconsin",2002,"Girls",423,11119,"800m",132.2,NA,287557,16,188981,11.119
"Wisconsin",2002,"Girls",423,11119,"800m",141.36,NA,287557,16,188981,11.119
"Wisconsin",2002,"Girls",423,11119,"1600m",295.75,NA,287557,16,188981,11.119
"Wisconsin",2002,"Girls",423,11119,"1600m",296.8,NA,287557,16,188981,11.119
"Wisconsin",2002,"Girls",423,11119,"1600m",313.71,NA,287557,16,188981,11.119
"Wisconsin",2002,"Girls",423,11119,"High Jump",1.7018,NA,287557,16,188981,11.119
"Wisconsin",2002,"Girls",423,11119,"High Jump",1.7018,NA,287557,16,188981,11.119
"Wisconsin",2002,"Girls",423,11119,"High Jump",1.651,NA,287557,16,188981,11.119
"Wisconsin",2002,"Girls",423,11119,"Pole Vault",3.3528,NA,287557,16,188981,11.119
"Wisconsin",2002,"Girls",423,11119,"Pole Vault",3.429,NA,287557,16,188981,11.119
"Wisconsin",2002,"Girls",423,11119,"Pole Vault",2.9718,NA,287557,16,188981,11.119
"Wyoming",2002,"Girls",68,1339,"High Jump",1.6764,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"Pole Vault",3.2004,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"High Jump",1.4732,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"Pole Vault",3.5052,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"Pole Vault",3.048,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"High Jump",1.524,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"800m",146.66,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"800m",142.08,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"800m",134.68,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"800m",136.43,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"Pole Vault",2.7686,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"High Jump",1.5748,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"100m",13.59,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"100m",12.94,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"100m",13.06,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"100m",12.95,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"1600m",345.69,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"1600m",336.59,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"1600m",304.99,NA,29035,17,18452,1.339
"Wyoming",2002,"Girls",68,1339,"1600m",314.05,NA,29035,17,18452,1.339
"Florida",2019,"Boys",644,18924,"100m",10.69,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"100m",10.62,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"100m",10.55,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"100m",10.74,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"800m",111,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"800m",112.95,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"800m",111.93,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"800m",115.3,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"1600m",255.93,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"1600m",254.73,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"1600m",253.47,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"1600m",260.9,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"High Jump",2.0574,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"High Jump",2.0066,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"High Jump",2.1082,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"High Jump",1.905,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"Pole Vault",4.4958,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"Pole Vault",4.8006,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"Pole Vault",4.4958,NA,852097,18,654581,18.924
"Florida",2019,"Boys",644,18924,"Pole Vault",4.4958,NA,852097,18,654581,18.924
"Florida",2019,"Girls",637,16804,"100m",11.72,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"100m",11.66,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"100m",11.94,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"100m",11.47,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"800m",131.3,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"800m",130.8,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"800m",129.8,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"1600m",313.8,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"1600m",293.7,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"1600m",290.62,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"1600m",297.6,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"1600m",306.8,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"High Jump",1.77165,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"High Jump",1.61925,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"High Jump",1.61925,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"High Jump",1.61925,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"Pole Vault",3.429,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"Pole Vault",3.7338,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"Pole Vault",3.7338,NA,852097,18,634643,16.804
"Florida",2019,"Girls",637,16804,"Pole Vault",3.429,NA,852097,18,634643,16.804
"Georgia",2019,"Boys",433,14366,"100m",10.89,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"800m",123.14,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"1600m",287.11,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"High Jump",1.8796,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"Pole Vault",4.1148,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"100m",10.68,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"800m",116.12,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"1600m",259.72,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"High Jump",1.9812,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"Pole Vault",4.4196,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"100m",10.66,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"800m",112.98,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"1600m",258.21,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"High Jump",1.9812,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"Pole Vault",3.9624,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"100m",10.92,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"800m",114.93,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"1600m",257.25,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"High Jump",1.9812,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"Pole Vault",3.9624,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"100m",10.72,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"800m",121.11,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"1600m",269.15,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"High Jump",2.032,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"Pole Vault",3.81,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"100m",10.64,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"800m",116.41,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"1600m",256.44,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"High Jump",1.9812,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"Pole Vault",5.0292,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"100m",10.7,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"800m",112.96,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"1600m",257.9,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"High Jump",2.0828,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"Pole Vault",4.7244,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"100m",10.63,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"800m",115.06,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"1600m",256.49,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"High Jump",1.9812,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"Pole Vault",4.7244,NA,521741,19,384636,14.366
"Georgia",2019,"Boys",433,14366,"800m",198.71,NA,521741,19,384636,14.366
"Georgia",2019,"Girls",430,11454,"1600m",293.4,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"1600m",306.4,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"1600m",302.3,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"1600m",302.9,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"1600m",306.3,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"1600m",326.7,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"1600m",316.1,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"1600m",297.9,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"100m",11.65,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"100m",12.02,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"100m",11.88,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"100m",11.99,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"100m",12.05,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"100m",12.15,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"100m",12.32,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"100m",12.11,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"800m",129.9,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"800m",133.2,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"800m",135.9,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"800m",134.9,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"800m",139.8,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"800m",143,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"800m",148.2,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"800m",132.8,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"High Jump",1.778,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"High Jump",1.7272,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"High Jump",1.6256,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"High Jump",1.6764,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"High Jump",1.5748,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"High Jump",1.6256,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"High Jump",1.6256,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"High Jump",1.6256,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"Pole Vault",3.6576,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"Pole Vault",3.6576,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"Pole Vault",4.0132,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"Pole Vault",3.81,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"Pole Vault",3.4544,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"Pole Vault",3.3528,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"Pole Vault",3.2766,NA,521741,19,372832,11.454
"Georgia",2019,"Girls",430,11454,"Pole Vault",3.048,NA,521741,19,372832,11.454
"Illinois",2019,"Boys",615,24047,"100m",10.85,NA,612134,20,438919,24.047
"Illinois",2019,"Boys",615,24047,"100m",10.62,NA,612134,20,438919,24.047
"Illinois",2019,"Boys",615,24047,"100m",10.39,NA,612134,20,438919,24.047
"Illinois",2019,"Boys",615,24047,"800m",114.9,NA,612134,20,438919,24.047
"Illinois",2019,"Boys",615,24047,"800m",116,NA,612134,20,438919,24.047
"Illinois",2019,"Boys",615,24047,"800m",114.9,NA,612134,20,438919,24.047
"Illinois",2019,"Boys",615,24047,"1600m",264.7,NA,612134,20,438919,24.047
"Illinois",2019,"Boys",615,24047,"1600m",260.9,NA,612134,20,438919,24.047
"Illinois",2019,"Boys",615,24047,"1600m",253.5,NA,612134,20,438919,24.047
"Illinois",2019,"Boys",615,24047,"High Jump",2.0828,NA,612134,20,438919,24.047
"Illinois",2019,"Boys",615,24047,"High Jump",2.0574,NA,612134,20,438919,24.047
"Illinois",2019,"Boys",615,24047,"High Jump",2.0574,NA,612134,20,438919,24.047
"Illinois",2019,"Boys",615,24047,"Pole Vault",5.08,NA,612134,20,438919,24.047
"Illinois",2019,"Boys",615,24047,"Pole Vault",4.8768,NA,612134,20,438919,24.047
"Illinois",2019,"Boys",615,24047,"Pole Vault",4.6482,NA,612134,20,438919,24.047
"Illinois",2019,"Girls",593,19469,"100m",12.04,NA,612134,20,416771,19.469
"Illinois",2019,"Girls",593,19469,"100m",11.74,NA,612134,20,416771,19.469
"Illinois",2019,"Girls",593,19469,"100m",11.32,NA,612134,20,416771,19.469
"Illinois",2019,"Girls",593,19469,"800m",135.2,NA,612134,20,416771,19.469
"Illinois",2019,"Girls",593,19469,"800m",137.5,NA,612134,20,416771,19.469
"Illinois",2019,"Girls",593,19469,"800m",133.1,NA,612134,20,416771,19.469
"Illinois",2019,"Girls",593,19469,"1600m",307.5,NA,612134,20,416771,19.469
"Illinois",2019,"Girls",593,19469,"1600m",309.1,NA,612134,20,416771,19.469
"Illinois",2019,"Girls",593,19469,"1600m",293,NA,612134,20,416771,19.469
"Illinois",2019,"Girls",593,19469,"High Jump",1.7018,NA,612134,20,416771,19.469
"Illinois",2019,"Girls",593,19469,"High Jump",1.8034,NA,612134,20,416771,19.469
"Illinois",2019,"Girls",593,19469,"High Jump",1.7018,NA,612134,20,416771,19.469
"Illinois",2019,"Girls",593,19469,"Pole Vault",3.81,NA,612134,20,416771,19.469
"Illinois",2019,"Girls",593,19469,"Pole Vault",3.81,NA,612134,20,416771,19.469
"Illinois",2019,"Girls",593,19469,"Pole Vault",3.5814,NA,612134,20,416771,19.469
"Kansas",2019,"Boys",351,10048,"100m",10.23,NA,142993,21,107335,10.048
"Kansas",2019,"Boys",351,10048,"1600m",256.68,NA,142993,21,107335,10.048
"Kansas",2019,"Boys",351,10048,"800m",112.25,NA,142993,21,107335,10.048
"Kansas",2019,"Boys",351,10048,"Pole Vault",4.4196,NA,142993,21,107335,10.048
"Kansas",2019,"Boys",351,10048,"High Jump",1.9812,NA,142993,21,107335,10.048
"Kansas",2019,"Boys",351,10048,"100m",10.46,NA,142993,21,107335,10.048
"Kansas",2019,"Boys",351,10048,"1600m",269.53,NA,142993,21,107335,10.048
"Kansas",2019,"Boys",351,10048,"800m",117.07,NA,142993,21,107335,10.048
"Kansas",2019,"Boys",351,10048,"Pole Vault",4.1148,NA,142993,21,107335,10.048
"Kansas",2019,"Boys",351,10048,"High Jump",1.9304,NA,142993,21,107335,10.048
"Kansas",2019,"Boys",351,10048,"100m",11.02,NA,142993,21,107335,10.048
"Kansas",2019,"Boys",351,10048,"1600m",258.77,NA,142993,21,107335,10.048
"Kansas",2019,"Boys",351,10048,"800m",116.76,NA,142993,21,107335,10.048
"Kansas",2019,"Girls",349,7304,"100m",11.69,NA,142993,21,101463,7.304
"Kansas",2019,"Girls",349,7304,"1600m",297.8,NA,142993,21,101463,7.304
"Kansas",2019,"Girls",349,7304,"800m",133.28,NA,142993,21,101463,7.304
"Kansas",2019,"Girls",349,7304,"High Jump",1.6764,NA,142993,21,101463,7.304
"Kansas",2019,"Girls",349,7304,"Pole Vault",3.81,NA,142993,21,101463,7.304
"Kansas",2019,"Girls",349,7304,"1600m",310.4,NA,142993,21,101463,7.304
"Kansas",2019,"Girls",349,7304,"100m",12.13,NA,142993,21,101463,7.304
"Kansas",2019,"Girls",349,7304,"800m",137.7,NA,142993,21,101463,7.304
"Kansas",2019,"Girls",349,7304,"High Jump",1.7018,NA,142993,21,101463,7.304
"Kansas",2019,"Girls",349,7304,"Pole Vault",3.7338,NA,142993,21,101463,7.304
"Kansas",2019,"Girls",349,7304,"1600m",308.2,NA,142993,21,101463,7.304
"Kansas",2019,"Girls",349,7304,"100m",12.31,NA,142993,21,101463,7.304
"Kansas",2019,"Girls",349,7304,"800m",138.5,NA,142993,21,101463,7.304
"Kansas",2019,"Girls",349,7304,"High Jump",1.6256,NA,142993,21,101463,7.304
"Kansas",2019,"Girls",349,7304,"Pole Vault",3.683,NA,142993,21,101463,7.304
"Maryland",2019,"Boys",182,6924,"100m",10.81,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"100m",10.87,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"100m",10.81,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"100m",11.06,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"800m",114.3,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"800m",116.37,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"800m",114.3,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"800m",117.78,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"High Jump",2.0574,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"High Jump",1.9304,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"High Jump",1.9304,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"High Jump",1.8796,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"1600m",254.6,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"1600m",259.65,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"1600m",258.72,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"1600m",266.34,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"Pole Vault",4.4196,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"Pole Vault",3.9624,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"Pole Vault",4.2672,NA,261542,4,203680,6.924
"Maryland",2019,"Boys",182,6924,"Pole Vault",4.1148,NA,261542,4,203680,6.924
"Maryland",2019,"Girls",192,5688,"100m",12.29,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"100m",12.25,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"100m",12.39,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"100m",12.3,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"800m",138.17,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"800m",135.82,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"800m",137.03,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"800m",142.11,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"High Jump",1.7272,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"High Jump",1.6256,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"High Jump",1.6764,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"High Jump",1.6256,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"1600m",302.45,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"1600m",306.52,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"1600m",305.56,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"1600m",317.17,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"Pole Vault",3.3528,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"Pole Vault",3.2004,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"Pole Vault",3.5052,NA,261542,4,196573,5.688
"Maryland",2019,"Girls",192,5688,"Pole Vault",3.048,NA,261542,4,196573,5.688
"Massachusetts",2019,"Boys",322,14751,"1600m",255.926964,NA,296133,5,227328,14.751
"Massachusetts",2019,"Boys",322,14751,"800m",114.41,NA,296133,5,227328,14.751
"Massachusetts",2019,"Boys",322,14751,"Pole Vault",4.1148,NA,296133,5,227328,14.751
"Massachusetts",2019,"Boys",322,14751,"100m",10.74,NA,296133,5,227328,14.751
"Massachusetts",2019,"Boys",322,14751,"High Jump",2.032,NA,296133,5,227328,14.751
"Massachusetts",2019,"Girls",320,13415,"Pole Vault",3.5052,NA,296133,5,222303,13.415
"Massachusetts",2019,"Girls",320,13415,"1600m",293.448072,NA,296133,5,222303,13.415
"Massachusetts",2019,"Girls",320,13415,"800m",128.41,NA,296133,5,222303,13.415
"Massachusetts",2019,"Girls",320,13415,"High Jump",1.7272,NA,296133,5,222303,13.415
"Massachusetts",2019,"Girls",320,13415,"100m",11.93,NA,296133,5,222303,13.415
"Michigan",2019,"Boys",679,23548,"Pole Vault",4.6482,NA,471557,6,340878,23.548
"Michigan",2019,"Boys",679,23548,"High Jump",1.9812,NA,471557,6,340878,23.548
