"State","Year","Event","Schools.Boys","Schools.Girls","Schools.NA","Participation.Boys","Participation.Girls","Participation.NA","Mark.Boys","Mark.Girls","Mark.NA","Participation.Pct.Diff","Mark.Pct.Diff","Participation.Boys.Thousands","Participation.Girls.Thousands","Boys.to.girls.ratio"
"New Mexico",1999,"1600m",120,122,NA,2721,2105,NA,257.25,300.97,NA,22.6387357589122,-15.6640750958404,2.721,2.105,1.29263657957245
"New Mexico",1999,"800m",120,122,NA,2721,2105,NA,116.35,133.39,NA,22.6387357589122,-13.6461920397213,2.721,2.105,1.29263657957245
"New Mexico",1999,"High Jump",120,122,NA,2721,2105,NA,2.0828,1.7526,NA,22.6387357589122,17.2185430463576,2.721,2.105,1.29263657957245
"New Mexico",1999,"Pole Vault",120,NA,NA,2721,NA,NA,4.572,NA,NA,NA,NA,2.721,NA,NA
"New York",1999,"100m",586,590,NA,17441,16830,NA,10.69,11.91,NA,3.50323949314833,-10.7964601769912,17.441,16.83,1.03630421865716
"New York",1999,"1600m",586,590,NA,17441,16830,NA,250.09,294.451488,NA,3.50323949314833,-16.2931526715922,17.441,16.83,1.03630421865716
"New York",1999,"800m",586,590,NA,17441,16830,NA,110.96,130.67,NA,3.50323949314833,-16.3141993957704,17.441,16.83,1.03630421865716
"New York",1999,"High Jump",586,590,NA,17441,16830,NA,2.0574,1.6764,NA,3.50323949314833,20.4081632653061,17.441,16.83,1.03630421865716
"New York",1999,"Pole Vault",586,590,NA,17441,16830,NA,5.0038,3.6576,NA,3.50323949314833,31.0850439882698,17.441,16.83,1.03630421865716
"North Carolina",1999,"100m",308,307,NA,9909,7997,NA,10.65,12.03,NA,19.295589867797,-12.1693121693122,9.909,7.997,1.23908965862198
"North Carolina",1999,"1600m",308,307,NA,9909,7997,NA,263.4,308.4,NA,19.295589867797,-15.7397691500525,9.909,7.997,1.23908965862198
"North Carolina",1999,"800m",308,307,NA,9909,7997,NA,114.45,138.32,NA,19.295589867797,-18.8867349764608,9.909,7.997,1.23908965862198
"North Carolina",1999,"High Jump",308,307,NA,9909,7997,NA,2.032,1.6256,NA,19.295589867797,22.2222222222222,9.909,7.997,1.23908965862198
"North Carolina",1999,"Pole Vault",308,307,NA,9909,7997,NA,4.572,2.7432,NA,19.295589867797,50,9.909,7.997,1.23908965862198
"Oklahoma",1999,"100m",382,390,NA,3960,3557,NA,10.73,11.77,NA,10.1767676767677,-9.24444444444444,3.96,3.557,1.11329772280011
"Oklahoma",1999,"1600m",382,390,NA,3960,3557,NA,259.82,315.46,NA,10.1767676767677,-19.3436239744125,3.96,3.557,1.11329772280011
"Oklahoma",1999,"800m",382,390,NA,3960,3557,NA,115.35,132.38,NA,10.1767676767677,-13.7488394623178,3.96,3.557,1.11329772280011
"Oklahoma",1999,"High Jump",382,390,NA,3960,3557,NA,2.0574,1.7018,NA,10.1767676767677,18.9189189189189,3.96,3.557,1.11329772280011
"Oklahoma",1999,"Pole Vault",382,NA,NA,3960,NA,NA,5.2324,NA,NA,NA,NA,3.96,NA,NA
"Oregon",1999,"100m",245,240,NA,7840,6269,NA,10.79,12.03,NA,20.0382653061224,-10.8676599474146,7.84,6.269,1.25059818152815
"Oregon",1999,"1600m",245,240,NA,7840,6269,NA,254.907117,291.015648,NA,20.0382653061224,-13.2284393745698,7.84,6.269,1.25059818152815
"Oregon",1999,"800m",245,240,NA,7840,6269,NA,115.93,134.74,NA,20.0382653061224,-15.007779151873,7.84,6.269,1.25059818152815
"Oregon",1999,"High Jump",245,240,NA,7840,6269,NA,2.0574,1.7526,NA,20.0382653061224,16,7.84,6.269,1.25059818152815
"Oregon",1999,"Pole Vault",245,240,NA,7840,6269,NA,4.9022,3.7846,NA,20.0382653061224,25.7309941520468,7.84,6.269,1.25059818152815
"Rhode Island",1999,"100m",37,35,NA,1576,1252,NA,10.93,12.27,NA,20.5583756345178,-11.551724137931,1.576,1.252,1.25878594249201
"Rhode Island",1999,"1600m",37,35,NA,1576,1252,NA,263.088711,304.651638,NA,20.5583756345178,-14.6415265616431,1.576,1.252,1.25878594249201
"Rhode Island",1999,"800m",37,35,NA,1576,1252,NA,119.22,138.95,NA,20.5583756345178,-15.2845024596196,1.576,1.252,1.25878594249201
"Rhode Island",1999,"High Jump",37,35,NA,1576,1252,NA,1.9304,1.651,NA,20.5583756345178,15.6028368794326,1.576,1.252,1.25878594249201
"Rhode Island",1999,"Pole Vault",37,35,NA,1576,1252,NA,3.9624,2.5908,NA,20.5583756345178,41.8604651162791,1.576,1.252,1.25878594249201
"Tennessee",1999,"100m",231,235,NA,4851,4935,NA,10.5,12.07,NA,-1.73160173160173,-13.9122729286664,4.851,4.935,0.982978723404255
"Tennessee",1999,"1600m",231,235,NA,4851,4935,NA,262.37,305.65,NA,-1.73160173160173,-15.238900038731,4.851,4.935,0.982978723404255
"Tennessee",1999,"800m",231,235,NA,4851,4935,NA,113.59,138.84,NA,-1.73160173160173,-20.0055460919859,4.851,4.935,0.982978723404255
"Tennessee",1999,"High Jump",231,235,NA,4851,4935,NA,1.9812,1.7272,NA,-1.73160173160173,13.6986301369863,4.851,4.935,0.982978723404255
"Tennessee",1999,"Pole Vault",231,NA,NA,4851,NA,NA,4.4196,NA,NA,NA,NA,4.851,NA,NA
"Washington",1999,"100m",339,340,NA,11097,9364,NA,10.71,12.2,NA,15.6168333783906,-13.0074203404627,11.097,9.364,1.1850704826997
"Washington",1999,"1600m",339,340,NA,11097,9364,NA,249.88,304.41,NA,15.6168333783906,-19.6756210647856,11.097,9.364,1.1850704826997
"Washington",1999,"800m",339,340,NA,11097,9364,NA,113.36,133.11,NA,15.6168333783906,-16.0262912321987,11.097,9.364,1.1850704826997
"Washington",1999,"High Jump",339,340,NA,11097,9364,NA,2.1463,1.7272,NA,15.6168333783906,21.6393442622951,11.097,9.364,1.1850704826997
"Washington",1999,"Pole Vault",339,NA,NA,11097,NA,NA,4.7244,NA,NA,NA,NA,11.097,NA,NA
"Wisconsin",1999,"100m",379,378,NA,11049,9630,NA,11.02,12.67,NA,12.8427912028238,-13.9299282397636,11.049,9.63,1.14735202492212
"Wisconsin",1999,"1600m",379,378,NA,11049,9630,NA,262.9,296.94,NA,12.8427912028238,-12.1606173192341,11.049,9.63,1.14735202492212
"Wisconsin",1999,"800m",379,378,NA,11049,9630,NA,115.7,137.52,NA,12.8427912028238,-17.2340257483611,11.049,9.63,1.14735202492212
"Wisconsin",1999,"High Jump",379,378,NA,11049,9630,NA,2.0066,1.6764,NA,12.8427912028238,17.9310344827586,11.049,9.63,1.14735202492212
"Wisconsin",1999,"Pole Vault",379,NA,NA,11049,NA,NA,4.3434,NA,NA,NA,NA,11.049,NA,NA
"Wyoming",1999,"100m",70,69,NA,1629,1423,NA,11.04,12.62,NA,12.645794966237,-13.3558748943364,1.629,1.423,1.14476458186929
"Wyoming",1999,"1600m",70,69,NA,1629,1423,NA,263.28,304,NA,12.645794966237,-14.3562262022282,1.629,1.423,1.14476458186929
"Wyoming",1999,"800m",70,69,NA,1629,1423,NA,114.84,135.64,NA,12.645794966237,-16.6081124241456,1.629,1.423,1.14476458186929
"Wyoming",1999,"High Jump",70,69,NA,1629,1423,NA,1.9558,1.6764,NA,12.645794966237,15.3846153846154,1.629,1.423,1.14476458186929
"Wyoming",1999,"Pole Vault",70,69,NA,1629,1423,NA,4.572,3.3528,NA,12.645794966237,30.7692307692308,1.629,1.423,1.14476458186929
"Illinois",1999,"High Jump",NA,517,NA,NA,15106,NA,NA,1.7272,NA,NA,NA,NA,15.106,NA
"Florida",2000,"100m",425,417,NA,11915,10835,NA,10.69,11.78,NA,9.06420478388586,-9.70182465509568,11.915,10.835,1.09967697277342
"Florida",2000,"1600m",425,417,NA,11915,10835,NA,250.85,294.65,NA,9.06420478388586,-16.0586617781851,11.915,10.835,1.09967697277342
"Florida",2000,"800m",425,417,NA,11915,10835,NA,112.5,131.6,NA,9.06420478388586,-15.6493240475215,11.915,10.835,1.09967697277342
"Florida",2000,"High Jump",425,417,NA,11915,10835,NA,2.1844,1.6764,NA,9.06420478388586,26.3157894736842,11.915,10.835,1.09967697277342
"Florida",2000,"Pole Vault",425,417,NA,11915,10835,NA,4.572,3.5814,NA,9.06420478388586,24.2990654205608,11.915,10.835,1.09967697277342
"Georgia",2000,"100m",328,329,NA,8749,7799,NA,10.41,11.73,NA,10.8583838152932,-11.9241192411924,8.749,7.799,1.12181048852417
"Georgia",2000,"1600m",328,329,NA,8749,7799,NA,255.5,309.4,NA,10.8583838152932,-19.0830235439901,8.749,7.799,1.12181048852417
"Georgia",2000,"800m",328,329,NA,8749,7799,NA,111.8,136.6,NA,10.8583838152932,-19.9677938808374,8.749,7.799,1.12181048852417
"Georgia",2000,"High Jump",328,329,NA,8749,7799,NA,2.0828,1.7526,NA,10.8583838152932,17.2185430463576,8.749,7.799,1.12181048852417
"Georgia",2000,"Pole Vault",328,NA,NA,8749,NA,NA,4.4196,NA,NA,NA,NA,8.749,NA,NA
"Illinois",2000,"100m",523,525,NA,19255,14754,NA,11,11.92,NA,23.3757465593352,-8.02792321116928,19.255,14.754,1.30506981157652
"Illinois",2000,"1600m",523,525,NA,19255,14754,NA,247.6,297.7,NA,23.3757465593352,-18.3752063084541,19.255,14.754,1.30506981157652
"Illinois",2000,"800m",523,525,NA,19255,14754,NA,112.2,132.3,NA,23.3757465593352,-16.4417177914111,19.255,14.754,1.30506981157652
"Illinois",2000,"Pole Vault",523,NA,NA,19255,NA,NA,4.572,NA,NA,NA,NA,19.255,NA,NA
"Kansas",2000,"100m",352,341,NA,9141,6839,NA,10.78,12.39,NA,25.1832403456952,-13.8972809667674,9.141,6.839,1.33659891797046
"Kansas",2000,"1600m",352,341,NA,9141,6839,NA,259.6,300.9,NA,25.1832403456952,-14.7368421052631,9.141,6.839,1.33659891797046
"Kansas",2000,"800m",352,341,NA,9141,6839,NA,117.47,135.68,NA,25.1832403456952,-14.3867272368161,9.141,6.839,1.33659891797046
"Kansas",2000,"High Jump",352,341,NA,9141,6839,NA,2.032,1.778,NA,25.1832403456952,13.3333333333333,9.141,6.839,1.33659891797046
"Kansas",2000,"Pole Vault",352,341,NA,9141,6839,NA,4.445,3.2004,NA,25.1832403456952,32.5581395348837,9.141,6.839,1.33659891797046
"Maryland",2000,"100m",172,171,NA,4846,4041,NA,11,12.15,NA,16.6116384647132,-9.93520518358532,4.846,4.041,1.19920811680277
"Maryland",2000,"1600m",172,171,NA,4846,4041,NA,259.58,304.06,NA,16.6116384647132,-15.7831239798453,4.846,4.041,1.19920811680277
"Maryland",2000,"800m",172,171,NA,4846,4041,NA,113.71,137.15,NA,16.6116384647132,-18.6877142629355,4.846,4.041,1.19920811680277
"Maryland",2000,"High Jump",172,171,NA,4846,4041,NA,1.9812,1.7018,NA,16.6116384647132,15.1724137931035,4.846,4.041,1.19920811680277
"Maryland",2000,"Pole Vault",172,171,NA,4846,4041,NA,4.445,3.5052,NA,16.6116384647132,23.6421725239617,4.846,4.041,1.19920811680277
"Massachusetts",2000,"100m",260,258,NA,10232,9950,NA,11.09,12.55,NA,2.75605942142299,-12.3519458544839,10.232,9.95,1.02834170854271
"Massachusetts",2000,"1600m",260,258,NA,10232,9950,NA,258.39258,290.684196,NA,2.75605942142299,-11.7621496342435,10.232,9.95,1.02834170854271
"Massachusetts",2000,"800m",260,258,NA,10232,9950,NA,114.76,133.86,NA,2.75605942142299,-15.3648137720216,10.232,9.95,1.02834170854271
"Massachusetts",2000,"High Jump",260,258,NA,10232,9950,NA,2.032,1.6256,NA,2.75605942142299,22.2222222222222,10.232,9.95,1.02834170854271
"Michigan",2000,"100m",649,646,NA,21923,17971,NA,10.56,11.98,NA,18.0267299183506,-12.5998225377107,21.923,17.971,1.21990985476601
"Michigan",2000,"1600m",649,646,NA,21923,17971,NA,248.08,290.95,NA,18.0267299183506,-15.9063502959019,21.923,17.971,1.21990985476601
"Michigan",2000,"800m",649,646,NA,21923,17971,NA,112.59,131.95,NA,18.0267299183506,-15.8338104195632,21.923,17.971,1.21990985476601
"Michigan",2000,"High Jump",649,646,NA,21923,17971,NA,2.032,1.7018,NA,18.0267299183506,17.687074829932,21.923,17.971,1.21990985476601
"Michigan",2000,"Pole Vault",649,646,NA,21923,17971,NA,4.4958,3.6068,NA,18.0267299183506,21.9435736677116,21.923,17.971,1.21990985476601
"Nebraska",2000,"100m",326,327,NA,8113,6866,NA,10.6,12.26,NA,15.370393196105,-14.5231846019248,8.113,6.866,1.18161957471599
"Nebraska",2000,"1600m",326,327,NA,8113,6866,NA,252.14,301.94,NA,15.370393196105,-17.975743574935,8.113,6.866,1.18161957471599
"Nebraska",2000,"800m",326,327,NA,8113,6866,NA,113.84,132.05,NA,15.370393196105,-14.8115010777177,8.113,6.866,1.18161957471599
"Nebraska",2000,"High Jump",326,327,NA,8113,6866,NA,2.1336,1.7272,NA,15.370393196105,21.0526315789474,8.113,6.866,1.18161957471599
"Nebraska",2000,"Pole Vault",326,327,NA,8113,6866,NA,4.572,3.556,NA,15.370393196105,25,8.113,6.866,1.18161957471599
"New Mexico",2000,"100m",120,122,NA,2721,2105,NA,10.78,12.2,NA,22.6387357589122,-12.3585726718886,2.721,2.105,1.29263657957245
"New Mexico",2000,"1600m",120,122,NA,2721,2105,NA,262.9,306.7,NA,22.6387357589122,-15.3792134831461,2.721,2.105,1.29263657957245
"New Mexico",2000,"800m",120,122,NA,2721,2105,NA,116.58,134.08,NA,22.6387357589122,-13.9631373174819,2.721,2.105,1.29263657957245
"New Mexico",2000,"High Jump",120,122,NA,2721,2105,NA,2.1336,1.7018,NA,22.6387357589122,22.5165562913907,2.721,2.105,1.29263657957245
"New Mexico",2000,"Pole Vault",120,122,NA,2721,2105,NA,4.3434,3.048,NA,22.6387357589122,35.0515463917526,2.721,2.105,1.29263657957245
"New York",2000,"100m",586,590,NA,17441,16830,NA,10.83,12,NA,3.50323949314833,-10.2496714848883,17.441,16.83,1.03630421865716
"New York",2000,"1600m",586,590,NA,17441,16830,NA,249.5,295.525188,NA,3.50323949314833,-16.8891966879153,17.441,16.83,1.03630421865716
"New York",2000,"800m",586,590,NA,17441,16830,NA,112.46,132.84,NA,3.50323949314833,-16.6163880962087,17.441,16.83,1.03630421865716
"New York",2000,"High Jump",586,590,NA,17441,16830,NA,2.032,1.6764,NA,3.50323949314833,19.1780821917808,17.441,16.83,1.03630421865716
"New York",2000,"Pole Vault",586,590,NA,17441,16830,NA,4.3434,3.6576,NA,3.50323949314833,17.1428571428571,17.441,16.83,1.03630421865716
"North Carolina",2000,"100m",315,313,NA,10754,8636,NA,10.64,11.96,NA,19.6949972103403,-11.6814159292035,10.754,8.636,1.24525243168133
"North Carolina",2000,"1600m",315,313,NA,10754,8636,NA,247.99,305.59,NA,19.6949972103403,-20.8100003612847,10.754,8.636,1.24525243168133
"North Carolina",2000,"800m",315,313,NA,10754,8636,NA,116.48,139.1,NA,19.6949972103403,-17.7009155645982,10.754,8.636,1.24525243168133
"North Carolina",2000,"High Jump",315,313,NA,10754,8636,NA,2.032,1.6764,NA,19.6949972103403,19.1780821917808,10.754,8.636,1.24525243168133
"North Carolina",2000,"Pole Vault",315,313,NA,10754,8636,NA,4.4196,3.3528,NA,19.6949972103403,27.4509803921569,10.754,8.636,1.24525243168133
"Oklahoma",2000,"100m",384,392,NA,4125,3751,NA,10.54,11.7,NA,9.06666666666667,-10.431654676259,4.125,3.751,1.09970674486804
"Oklahoma",2000,"1600m",384,392,NA,4125,3751,NA,260.67,309.93,NA,9.06666666666667,-17.2660357518402,4.125,3.751,1.09970674486804
"Oklahoma",2000,"800m",384,392,NA,4125,3751,NA,114.65,135.11,NA,9.06666666666667,-16.3837283792441,4.125,3.751,1.09970674486804
"Oklahoma",2000,"High Jump",384,392,NA,4125,3751,NA,2.1844,1.6764,NA,9.06666666666667,26.3157894736842,4.125,3.751,1.09970674486804
"Oklahoma",2000,"Pole Vault",384,392,NA,4125,3751,NA,4.9022,3.3528,NA,9.06666666666667,37.5384615384615,4.125,3.751,1.09970674486804
"Oregon",2000,"100m",245,245,NA,7963,6167,NA,10.85,12.11,NA,22.5543137008665,-10.9756097560976,7.963,6.167,1.29122750121615
"Oregon",2000,"1600m",245,245,NA,7963,6167,NA,248.0247,299.046924,NA,22.5543137008665,-18.6528497409326,7.963,6.167,1.29122750121615
"Oregon",2000,"800m",245,245,NA,7963,6167,NA,115.59,134.03,NA,22.5543137008665,-14.7744571749059,7.963,6.167,1.29122750121615
"Oregon",2000,"High Jump",245,245,NA,7963,6167,NA,2.032,1.6764,NA,22.5543137008665,19.1780821917808,7.963,6.167,1.29122750121615
"Oregon",2000,"Pole Vault",245,245,NA,7963,6167,NA,5.0292,3.6576,NA,22.5543137008665,31.5789473684211,7.963,6.167,1.29122750121615
"Rhode Island",2000,"100m",37,37,NA,1613,1374,NA,11.27,12.98,NA,14.8171109733416,-14.1030927835052,1.613,1.374,1.17394468704512
"Rhode Island",2000,"1600m",37,37,NA,1613,1374,NA,256.796829,313.187553,NA,14.8171109733416,-19.7867611046227,1.613,1.374,1.17394468704512
"Rhode Island",2000,"800m",37,37,NA,1613,1374,NA,115.88,141.08,NA,14.8171109733416,-19.6139476961395,1.613,1.374,1.17394468704512
"Rhode Island",2000,"High Jump",37,37,NA,1613,1374,NA,1.9304,1.651,NA,14.8171109733416,15.6028368794326,1.613,1.374,1.17394468704512
"Rhode Island",2000,"Pole Vault",37,37,NA,1613,1374,NA,4.1148,3.1115,NA,14.8171109733416,27.7680140597539,1.613,1.374,1.17394468704512
"Tennessee",2000,"100m",231,235,NA,4851,4935,NA,10.71,12.12,NA,-1.73160173160173,-12.3521681997372,4.851,4.935,0.982978723404255
"Tennessee",2000,"1600m",231,235,NA,4851,4935,NA,264.4,314.36,NA,-1.73160173160173,-17.2644965097795,4.851,4.935,0.982978723404255
"Tennessee",2000,"800m",231,235,NA,4851,4935,NA,118.25,139.61,NA,-1.73160173160173,-16.5671294500892,4.851,4.935,0.982978723404255
"Tennessee",2000,"High Jump",231,235,NA,4851,4935,NA,2.032,1.7272,NA,-1.73160173160173,16.2162162162162,4.851,4.935,0.982978723404255
"Tennessee",2000,"Pole Vault",231,235,NA,4851,4935,NA,4.7498,2.9718,NA,-1.73160173160173,46.0526315789474,4.851,4.935,0.982978723404255
"Washington",2000,"100m",336,338,NA,10950,9192,NA,10.43,12.01,NA,16.0547945205479,-14.0819964349376,10.95,9.192,1.19125326370757
"Washington",2000,"1600m",336,338,NA,10950,9192,NA,252.55,298.44,NA,16.0547945205479,-16.657289605982,10.95,9.192,1.19125326370757
"Washington",2000,"800m",336,338,NA,10950,9192,NA,112.35,131.82,NA,16.0547945205479,-15.9479051480526,10.95,9.192,1.19125326370757
"Washington",2000,"High Jump",336,338,NA,10950,9192,NA,2.0066,1.6764,NA,16.0547945205479,17.9310344827586,10.95,9.192,1.19125326370757
"Washington",2000,"Pole Vault",336,338,NA,10950,9192,NA,4.6736,3.429,NA,16.0547945205479,30.7210031347962,10.95,9.192,1.19125326370757
"Wisconsin",2000,"100m",380,379,NA,10403,11237,NA,11.06,12.65,NA,-8.01691819667404,-13.4120624209194,10.403,11.237,0.925780902376079
"Wisconsin",2000,"1600m",380,379,NA,10403,11237,NA,254.5,288.13,NA,-8.01691819667404,-12.395186406944,10.403,11.237,0.925780902376079
"Wisconsin",2000,"800m",380,379,NA,10403,11237,NA,115.4,135.13,NA,-8.01691819667404,-15.7506087095358,10.403,11.237,0.925780902376079
"Wisconsin",2000,"High Jump",380,379,NA,10403,11237,NA,2.0828,1.7272,NA,-8.01691819667404,18.6666666666667,10.403,11.237,0.925780902376079
"Wisconsin",2000,"Pole Vault",380,NA,NA,10403,NA,NA,4.5974,NA,NA,NA,NA,10.403,NA,NA
"Wyoming",2000,"100m",70,67,NA,1670,1304,NA,11.05,12.49,NA,21.9161676646707,-12.2344944774851,1.67,1.304,1.28067484662577
"Wyoming",2000,"1600m",70,67,NA,1670,1304,NA,269.16,297.5,NA,21.9161676646707,-10.0024706173014,1.67,1.304,1.28067484662577
"Wyoming",2000,"800m",70,67,NA,1670,1304,NA,119.1,132.48,NA,21.9161676646707,-10.6367755783449,1.67,1.304,1.28067484662577
"Wyoming",2000,"High Jump",70,67,NA,1670,1304,NA,1.9812,1.6764,NA,21.9161676646707,16.6666666666667,1.67,1.304,1.28067484662577
"Wyoming",2000,"Pole Vault",70,67,NA,1670,1304,NA,4.4196,3.2004,NA,21.9161676646707,32,1.67,1.304,1.28067484662577
"Illinois",2000,"High Jump",NA,525,NA,NA,14754,NA,NA,1.7526,NA,NA,NA,NA,14.754,NA
"Florida",2001,"100m",419,419,NA,14490,13096,NA,10.79,11.51,NA,9.62042788129745,-6.45739910313902,14.49,13.096,1.1064447159438
"Florida",2001,"1600m",419,419,NA,14490,13096,NA,252.42,298.41,NA,9.62042788129745,-16.6984369043081,14.49,13.096,1.1064447159438
"Florida",2001,"800m",419,419,NA,14490,13096,NA,114.36,130.45,NA,9.62042788129745,-13.1448878722274,14.49,13.096,1.1064447159438
"Florida",2001,"High Jump",419,419,NA,14490,13096,NA,2.1336,1.6764,NA,9.62042788129745,24,14.49,13.096,1.1064447159438
"Florida",2001,"Pole Vault",419,419,NA,14490,13096,NA,4.6482,3.5052,NA,9.62042788129745,28.0373831775701,14.49,13.096,1.1064447159438
"Georgia",2001,"100m",339,341,NA,8906,7928,NA,10.49,11.64,NA,10.9813608803054,-10.3931314957072,8.906,7.928,1.12336024217962
"Georgia",2001,"1600m",339,341,NA,8906,7928,NA,252.5,304.7,NA,10.9813608803054,-18.7365398420675,8.906,7.928,1.12336024217962
"Georgia",2001,"800m",339,341,NA,8906,7928,NA,115.8,131.4,NA,10.9813608803054,-12.621359223301,8.906,7.928,1.12336024217962
"Georgia",2001,"High Jump",339,341,NA,8906,7928,NA,2.0828,1.7272,NA,10.9813608803054,18.6666666666667,8.906,7.928,1.12336024217962
"Georgia",2001,"Pole Vault",339,NA,NA,8906,NA,NA,4.7498,NA,NA,NA,NA,8.906,NA,NA
"Illinois",2001,"100m",584,509,NA,22624,16861,NA,10.6,11.78,NA,25.4729490806223,-10.5451295799821,22.624,16.861,1.34179467409999
"Illinois",2001,"1600m",584,509,NA,22624,16861,NA,250.5,292.9,NA,25.4729490806223,-15.6054471843945,22.624,16.861,1.34179467409999
"Illinois",2001,"800m",584,509,NA,22624,16861,NA,111.8,131.7,NA,25.4729490806223,-16.3449691991786,22.624,16.861,1.34179467409999
"Illinois",2001,"Pole Vault",584,509,NA,22624,16861,NA,4.6482,3.81,NA,25.4729490806223,19.8198198198198,22.624,16.861,1.34179467409999
"Kansas",2001,"100m",346,332,NA,9089,6765,NA,10.46,12.33,NA,25.5693695676092,-16.4107064501974,9.089,6.765,1.34353288987435
"Kansas",2001,"1600m",346,332,NA,9089,6765,NA,257.43,310.3,NA,25.5693695676092,-18.6250506402691,9.089,6.765,1.34353288987435
"Kansas",2001,"800m",346,332,NA,9089,6765,NA,118.9,134.8,NA,25.5693695676092,-12.534489554592,9.089,6.765,1.34353288987435
"Kansas",2001,"High Jump",346,332,NA,9089,6765,NA,1.9812,1.6764,NA,25.5693695676092,16.6666666666667,9.089,6.765,1.34353288987435
"Kansas",2001,"Pole Vault",346,332,NA,9089,6765,NA,4.2672,3.2004,NA,25.5693695676092,28.5714285714286,9.089,6.765,1.34353288987435
"Massachusetts",2001,"100m",266,270,NA,10356,10211,NA,10.7,12.2,NA,1.40015449980688,-13.1004366812227,10.356,10.211,1.01420037214768
"Massachusetts",2001,"1600m",266,270,NA,10356,10211,NA,255.80766,292.09596,NA,1.40015449980688,-13.246234803121,10.356,10.211,1.01420037214768
"Massachusetts",2001,"800m",266,270,NA,10356,10211,NA,111.1,133.7,NA,1.40015449980688,-18.4640522875817,10.356,10.211,1.01420037214768
"Massachusetts",2001,"High Jump",266,270,NA,10356,10211,NA,1.9812,1.5748,NA,1.40015449980688,22.8571428571429,10.356,10.211,1.01420037214768
"Maryland",2001,"100m",171,169,NA,4872,4330,NA,11.16,12.06,NA,11.1247947454844,-7.75193798449613,4.872,4.33,1.12517321016166
"Maryland",2001,"1600m",171,169,NA,4872,4330,NA,252.03,310.21,NA,11.1247947454844,-20.6957882754695,4.872,4.33,1.12517321016166
"Maryland",2001,"800m",171,169,NA,4872,4330,NA,112.3,137.12,NA,11.1247947454844,-19.9021730414562,4.872,4.33,1.12517321016166
"Maryland",2001,"High Jump",171,169,NA,4872,4330,NA,2.032,1.6256,NA,11.1247947454844,22.2222222222222,4.872,4.33,1.12517321016166
"Maryland",2001,"Pole Vault",171,169,NA,4872,4330,NA,4.1148,3.3528,NA,11.1247947454844,20.4081632653061,4.872,4.33,1.12517321016166
"Michigan",2001,"100m",643,623,NA,22372,17660,NA,10.85,12.25,NA,21.0620418380118,-12.1212121212121,22.372,17.66,1.26681766704417
