"State","Year","Event","Gender","Class","Mark","text","Rank"
"Georgia",1968,"880y","Boys","B","02:00.9",NA,NA
"Georgia",1968,"880y","Boys","C","02:01.8",NA,NA
"Georgia",1968,"High Jump","Boys","A","Jun-00",NA,NA
"Georgia",1968,"High Jump","Boys","AA","2-Jun",NA,NA
"Georgia",1968,"High Jump","Boys","AAA","3-Jun",NA,NA
"Georgia",1968,"High Jump","Boys","B","Jun-00",NA,NA
"Georgia",1968,"High Jump","Boys","C","Jun-00",NA,NA
"Georgia",1968,"Mile","Boys","A","04:36.4",NA,NA
"Georgia",1968,"Mile","Boys","AA","04:26.6",NA,NA
"Georgia",1968,"Mile","Boys","AAA","04:30.2",NA,NA
"Georgia",1968,"Mile","Boys","B","04:31.8",NA,NA
"Georgia",1968,"Mile","Boys","C","04:42.4",NA,NA
"Georgia",1968,"Pole Vault","Boys","A","3-Dec",NA,NA
"Georgia",1968,"Pole Vault","Boys","AA","9-Dec",NA,NA
"Georgia",1968,"Pole Vault","Boys","AAA","9-Dec",NA,NA
"Georgia",1968,"Pole Vault","Boys","B","13.5",NA,NA
"Georgia",1968,"Pole Vault","Boys","C","Dec-00",NA,NA
"Georgia",1969,"100y","Boys","A","10.5",NA,NA
"Georgia",1969,"100y","Boys","AA","10",NA,NA
"Georgia",1969,"100y","Boys","AAA","9.8",NA,NA
"Georgia",1969,"100y","Boys","B","10.1",NA,NA
"Georgia",1969,"100y","Boys","C","10.2",NA,NA
"Georgia",1969,"880y","Boys","A","01:58.9",NA,NA
"Georgia",1969,"880y","Boys","AA","01:56.4",NA,NA
"Georgia",1969,"880y","Boys","AAA","01:54.8",NA,NA
"Georgia",1969,"880y","Boys","B","01:58.4",NA,NA
"Georgia",1969,"880y","Boys","C","02:01.4",NA,NA
"Georgia",1969,"High Jump","Boys","A","5-10.5",NA,NA
"Georgia",1969,"High Jump","Boys","AA","6-1.375",NA,NA
"Georgia",1969,"High Jump","Boys","AAA","4-Jun",NA,NA
"Georgia",1969,"High Jump","Boys","B","1-Jun",NA,NA
"Georgia",1969,"High Jump","Boys","C","6-May",NA,NA
"Georgia",1969,"Mile","Boys","A","04:21.4",NA,NA
"Georgia",1969,"Mile","Boys","AA","04:26.4",NA,NA
"Georgia",1969,"Mile","Boys","AAA","4:25",NA,NA
"Georgia",1969,"Mile","Boys","B","04:33.2",NA,NA
"Georgia",1969,"Mile","Boys","C","04:41.7",NA,NA
"Georgia",1969,"Pole Vault","Boys","A","13-7.5",NA,NA
"Georgia",1969,"Pole Vault","Boys","AA","3-Dec",NA,NA
"Georgia",1969,"Pole Vault","Boys","AAA","6-Dec",NA,NA
"Georgia",1969,"Pole Vault","Boys","B","Dec-00",NA,NA
"Georgia",1969,"Pole Vault","Boys","C","6-Nov",NA,NA
"Georgia",1970,"100y","Boys","A","10",NA,NA
"Georgia",1970,"100y","Boys","AA","10",NA,NA
"Georgia",1970,"100y","Boys","AAA","9.9",NA,NA
"Georgia",1970,"100y","Boys","B","10.2",NA,NA
"Georgia",1970,"100y","Boys","C","10.3",NA,NA
"Georgia",1970,"880y","Boys","A","01:56.7",NA,NA
"Georgia",1970,"880y","Boys","AA","01:57.6",NA,NA
"Georgia",1970,"880y","Boys","AAA","01:57.7",NA,NA
"Georgia",1970,"880y","Boys","B","01:57.5",NA,NA
"Georgia",1970,"880y","Boys","C","02:01.4",NA,NA
"Georgia",1970,"High Jump","Boys","A","Jun-00",NA,NA
"Georgia",1970,"High Jump","Boys","AA","Jun-00",NA,NA
"Georgia",1970,"High Jump","Boys","AAA","6-Jun",NA,NA
"Georgia",1970,"High Jump","Boys","B","10-May",NA,NA
"Georgia",1970,"High Jump","Boys","C","5-8.5",NA,NA
"Georgia",1970,"Mile","Boys","A","04:18.4",NA,NA
"Georgia",1970,"Mile","Boys","AA","4:26",NA,NA
"Georgia",1970,"Mile","Boys","AAA","04:21.1",NA,NA
"Georgia",1970,"Mile","Boys","B","04:30.6",NA,NA
"Georgia",1970,"Mile","Boys","C","04:37.2",NA,NA
"Georgia",1970,"Pole Vault","Boys","A","13-0.5",NA,NA
"Georgia",1970,"Pole Vault","Boys","AA","12-7.5",NA,NA
"Georgia",1970,"Pole Vault","Boys","AAA","13-0",NA,NA
"Georgia",1970,"Pole Vault","Boys","B","6-Dec",NA,NA
"Georgia",1970,"Pole Vault","Boys","C","3-Nov",NA,NA
"Georgia",1971,"100y","Boys","A","10.4",NA,NA
"Georgia",1971,"100y","Boys","AA","10",NA,NA
"Georgia",1971,"100y","Boys","AAA","9.8",NA,NA
"Georgia",1971,"100y","Boys","B","10.3",NA,NA
"Georgia",1971,"100y","Boys","C","10.5",NA,NA
"Georgia",1971,"880y","Boys","A","02:00.9",NA,NA
"Georgia",1971,"880y","Boys","AA","01:55.9",NA,NA
"Georgia",1971,"880y","Boys","AAA","01:56.9",NA,NA
"Georgia",1971,"880y","Boys","B","2:05",NA,NA
"Georgia",1971,"880y","Boys","C","02:08.7",NA,NA
"Georgia",1971,"High Jump","Boys","A","Jun-00",NA,NA
"Georgia",1971,"High Jump","Boys","AA","6-2.5",NA,NA
"Georgia",1971,"High Jump","Boys","AAA","3-Jun",NA,NA
"Georgia",1971,"High Jump","Boys","B","2-Jun",NA,NA
"Georgia",1971,"High Jump","Boys","C","6-May",NA,NA
"Georgia",1971,"Mile","Boys","A","04:27.5",NA,NA
"Georgia",1971,"Mile","Boys","AA","04:21.0",NA,NA
"Georgia",1971,"Mile","Boys","AAA","04:22.6",NA,NA
"Georgia",1971,"Mile","Boys","B","04:36.1",NA,NA
"Georgia",1971,"Mile","Boys","C","04:43.6",NA,NA
"Georgia",1971,"Pole Vault","Boys","A","9-Dec",NA,NA
"Georgia",1971,"Pole Vault","Boys","AA","13-9",NA,NA
"Georgia",1971,"Pole Vault","Boys","AAA","14-0.75",NA,NA
"Georgia",1971,"Pole Vault","Boys","B","Dec-00",NA,NA
"Georgia",1971,"Pole Vault","Boys","C","6-Nov",NA,NA
"Georgia",1972,"100y","Boys","A","10.1",NA,NA
"Georgia",1972,"100y","Boys","AA","10",NA,NA
"Georgia",1972,"100y","Boys","AAA","9.8",NA,NA
"Georgia",1972,"100y","Boys","B","10.2",NA,NA
"Georgia",1972,"100y","Boys","C","10.2",NA,NA
"Georgia",1972,"880y","Boys","A","02:01.1",NA,NA
"Georgia",1972,"880y","Boys","AA","01:54.3",NA,NA
"Georgia",1972,"880y","Boys","AAA","01:54.0",NA,NA
"Georgia",1972,"880y","Boys","B","02:00.7",NA,NA
"Georgia",1972,"880y","Boys","C","01:57.2",NA,NA
"Georgia",1972,"High Jump","Boys","A","2-Jun",NA,NA
"Georgia",1972,"High Jump","Boys","AA","6-6.75",NA,NA
"Georgia",1972,"High Jump","Boys","AAA","6-6.5",NA,NA
"Georgia",1972,"High Jump","Boys","B","2-Jun",NA,NA
"Georgia",1972,"High Jump","Boys","C","Jun-00",NA,NA
"Georgia",1972,"Mile","Boys","A","04:29.3",NA,NA
"Georgia",1972,"Mile","Boys","AA","04:25.4",NA,NA
"Georgia",1972,"Mile","Boys","AAA","04:17.1",NA,NA
"Georgia",1972,"Mile","Boys","B","04:32.2",NA,NA
"Georgia",1972,"Mile","Boys","C","04:30.4",NA,NA
"Georgia",1972,"Pole Vault","Boys","A","13-0",NA,NA
"Georgia",1972,"Pole Vault","Boys","AA","13.6",NA,NA
"Georgia",1972,"Pole Vault","Boys","AAA","13-0",NA,NA
"Georgia",1972,"Pole Vault","Boys","B","6-Nov",NA,NA
"Georgia",1972,"Pole Vault","Boys","C","Nov-00",NA,NA
"Georgia",1973,"100y","Boys","A","9.9",NA,NA
"Georgia",1973,"100y","Boys","AA","9.9",NA,NA
"Georgia",1973,"100y","Boys","AAA","9.8",NA,NA
"Georgia",1973,"100y","Boys","B","10.1",NA,NA
"Georgia",1973,"880y","Boys","A","01:58.8",NA,NA
"Georgia",1973,"880y","Boys","AA","01:57.2",NA,NA
"Georgia",1973,"880y","Boys","AAA","01:53.0",NA,NA
"Georgia",1973,"880y","Boys","B","02:01.0",NA,NA
"Georgia",1973,"High Jump","Boys","A","6-4.5",NA,NA
"Georgia",1973,"High Jump","Boys","AA","7-Jun",NA,NA
"Georgia",1973,"High Jump","Boys","AAA","8-Jun",NA,NA
"Georgia",1973,"High Jump","Boys","B","Jun-00",NA,NA
"Georgia",1973,"Mile","Boys","A","04:16.4",NA,NA
"Georgia",1973,"Mile","Boys","AA","04:23.2",NA,NA
"Georgia",1973,"Mile","Boys","AAA","04:12.7",NA,NA
"Georgia",1973,"Mile","Boys","B","04:30.4",NA,NA
"Georgia",1973,"Pole Vault","Boys","A","13-8.5",NA,NA
"Georgia",1973,"Pole Vault","Boys","AA","13-8",NA,NA
"Georgia",1973,"Pole Vault","Boys","AAA","14-1.75",NA,NA
"Georgia",1973,"Pole Vault","Boys","B","13-0",NA,NA
"Georgia",1974,"100y","Boys","A","9.9",NA,NA
"Georgia",1974,"100y","Boys","AA","9.9",NA,NA
"Georgia",1974,"100y","Boys","AAA","9.6",NA,NA
"Georgia",1974,"100y","Boys","B","10.1",NA,NA
"Georgia",1974,"880y","Boys","A","01:55.0",NA,NA
"Georgia",1974,"880y","Boys","AA","01:55.5",NA,NA
"Georgia",1974,"880y","Boys","AAA","01:55.5",NA,NA
"Georgia",1974,"880y","Boys","B","01:59.8",NA,NA
"Georgia",1974,"High Jump","Boys","A","3-Jun",NA,NA
"Georgia",1974,"High Jump","Boys","AA","4-Jun",NA,NA
"Georgia",1974,"High Jump","Boys","AAA","6-Jun",NA,NA
"Georgia",1974,"High Jump","Boys","B","Jun-00",NA,NA
"Georgia",1974,"Mile","Boys","A","04:06.9",NA,NA
"Georgia",1974,"Mile","Boys","AA","04:23.1",NA,NA
"Georgia",1974,"Mile","Boys","AAA","04:16.1",NA,NA
"Georgia",1974,"Mile","Boys","B","04:30.8",NA,NA
"Georgia",1974,"Pole Vault","Boys","A","13-0",NA,NA
"Georgia",1974,"Pole Vault","Boys","AA","13-4",NA,NA
"Georgia",1974,"Pole Vault","Boys","AAA","13-0",NA,NA
"Georgia",1974,"Pole Vault","Boys","B","6-Dec",NA,NA
"Georgia",1975,"100y","Boys","A","9.8",NA,NA
"Georgia",1975,"100y","Boys","AA","9.6",NA,NA
"Georgia",1975,"100y","Boys","AAA","9.7",NA,NA
"Georgia",1975,"100y","Boys","B","10",NA,NA
"Georgia",1975,"880y","Boys","A","01:56.0",NA,NA
"Georgia",1975,"880y","Boys","AA","01:52.5",NA,NA
"Georgia",1975,"880y","Boys","AAA","01:56.5",NA,NA
"Georgia",1975,"880y","Boys","B","01:59.9",NA,NA
"Georgia",1975,"High Jump","Boys","A","2-Jun",NA,NA
"Georgia",1975,"High Jump","Boys","AA","6-8.5",NA,NA
"Georgia",1975,"High Jump","Boys","AAA","6-Jun",NA,NA
"Georgia",1975,"High Jump","Boys","B","6-Jun",NA,NA
"Georgia",1975,"Mile","Boys","A","04:18.8",NA,NA
"Georgia",1975,"Mile","Boys","AA","04:19.8",NA,NA
"Georgia",1975,"Mile","Boys","AAA","04:14.0",NA,NA
"Georgia",1975,"Mile","Boys","B","04:33.6",NA,NA
"Georgia",1975,"Pole Vault","Boys","A","13-0",NA,NA
"Georgia",1975,"Pole Vault","Boys","AA","14-1.25",NA,NA
"Georgia",1975,"Pole Vault","Boys","AAA","13-0",NA,NA
"Georgia",1975,"Pole Vault","Boys","B","13-7",NA,NA
"Georgia",1976,"100y","Boys","A","9.9",NA,NA
"Georgia",1976,"100y","Boys","AA","9.8",NA,NA
"Georgia",1976,"100y","Boys","AAA","9.6",NA,NA
"Georgia",1976,"100y","Boys","B","10",NA,NA
"Georgia",1976,"880y","Boys","A","01:57.1",NA,NA
"Georgia",1976,"880y","Boys","AA","01:52.4",NA,NA
"Georgia",1976,"880y","Boys","AAA","01:55.5",NA,NA
"Georgia",1976,"880y","Boys","B","01:58.6",NA,NA
"Georgia",1976,"High Jump","Boys","A","6-Jun",NA,NA
"Georgia",1976,"High Jump","Boys","A","6-Jun",NA,NA
"Georgia",1976,"High Jump","Boys","AA","5-Jun",NA,NA
"Georgia",1976,"High Jump","Boys","AAA","6-8.25",NA,NA
"Georgia",1976,"High Jump","Boys","B","3-Jun",NA,NA
"Georgia",1976,"Mile","Boys","A","04:22.7",NA,NA
"Georgia",1976,"Mile","Boys","AA","04:14.2",NA,NA
"Georgia",1976,"Mile","Boys","AAA","04:17.3",NA,NA
"Georgia",1976,"Mile","Boys","B","04:33.2",NA,NA
"Georgia",1976,"Pole Vault","Boys","A","6-Dec",NA,NA
"Georgia",1976,"Pole Vault","Boys","AA","13-6",NA,NA
"Georgia",1976,"Pole Vault","Boys","AAA","13-6",NA,NA
"Georgia",1976,"Pole Vault","Boys","B","Dec-00",NA,NA
"Georgia",1977,"100y","Boys","A","10.1",NA,NA
"Georgia",1977,"100y","Boys","AA","10.1",NA,NA
"Georgia",1977,"100y","Boys","AAA","9.9",NA,NA
"Georgia",1977,"100y","Boys","B","9.9",NA,NA
"Georgia",1977,"880y","Boys","A","01:57.4",NA,NA
"Georgia",1977,"880y","Boys","AA","01:56.0",NA,NA
"Georgia",1977,"880y","Boys","AAA","01:54.5",NA,NA
"Georgia",1977,"880y","Boys","B","01:56.8",NA,NA
"Georgia",1977,"High Jump","Boys","A","8-Jun",NA,NA
"Georgia",1977,"High Jump","Boys","AA","6-Jun",NA,NA
"Georgia",1977,"High Jump","Boys","AAA","8-Jun",NA,NA
"Georgia",1977,"High Jump","Boys","B","4-Jun",NA,NA
"Georgia",1977,"Mile","Boys","A","04:22.1",NA,NA
"Georgia",1977,"Mile","Boys","AA","04:24.9",NA,NA
"Georgia",1977,"Mile","Boys","AAA","04:17.8",NA,NA
"Georgia",1977,"Mile","Boys","B","04:26.8",NA,NA
"Georgia",1977,"Pole Vault","Boys","A","13-0",NA,NA
"Georgia",1977,"Pole Vault","Boys","AA","14-4.25",NA,NA
"Georgia",1977,"Pole Vault","Boys","AAA","13-0",NA,NA
"Georgia",1977,"Pole Vault","Boys","B","6-Dec",NA,NA
"Georgia",1978,"100y","Boys","A","10.02",NA,NA
"Georgia",1978,"100y","Boys","AA","10.11",NA,NA
"Georgia",1978,"100y","Boys","AAA","9.76",NA,NA
"Georgia",1978,"100y","Boys","B","10.15",NA,NA
"Georgia",1978,"880y","Boys","A","01:59.0",NA,NA
"Georgia",1978,"880y","Boys","AA","01:55.3",NA,NA
"Georgia",1978,"880y","Boys","AAA","01:52.5",NA,NA
"Georgia",1978,"880y","Boys","B","01:56.1",NA,NA
"Georgia",1978,"High Jump","Boys","A","6-6.25",NA,NA
"Georgia",1978,"High Jump","Boys","AA","6-8.75",NA,NA
"Georgia",1978,"High Jump","Boys","AAA","6-Jun",NA,NA
"Georgia",1978,"High Jump","Boys","B","4-Jun",NA,NA
"Georgia",1978,"Mile","Boys","A","04:26.8",NA,NA
"Georgia",1978,"Mile","Boys","AA","04:24.7",NA,NA
"Georgia",1978,"Mile","Boys","AAA","04:17.6",NA,NA
"Georgia",1978,"Mile","Boys","B","04:26.4",NA,NA
"Georgia",1978,"Pole Vault","Boys","A","13-9.5",NA,NA
"Georgia",1978,"Pole Vault","Boys","AA","6-Dec",NA,NA
"Georgia",1978,"Pole Vault","Boys","AAA","13-6",NA,NA
"Georgia",1978,"Pole Vault","Boys","B","6-Dec",NA,NA
"Georgia",1979,"100y","Boys","A","9.94",NA,NA
"Georgia",1979,"100y","Boys","AA","10",NA,NA
"Georgia",1979,"100y","Boys","AAA","10.22",NA,NA
"Georgia",1979,"100y","Boys","AAAA","9.71",NA,NA
"Georgia",1979,"880y","Boys","A","01:59.6",NA,NA
"Georgia",1979,"880y","Boys","AA","01:58.0",NA,NA
"Georgia",1979,"880y","Boys","AAA","01:58.9",NA,NA
"Georgia",1979,"880y","Boys","AAAA","01:55.4",NA,NA
"Georgia",1979,"High Jump","Boys","A","Jun-00",NA,NA
"Georgia",1979,"High Jump","Boys","AA","6-8.25",NA,NA
"Georgia",1979,"High Jump","Boys","AAA","6-Jun",NA,NA
"Georgia",1979,"High Jump","Boys","AAAA","10-Jun",NA,NA
"Georgia",1979,"Mile","Boys","A","04:29.0",NA,NA
"Georgia",1979,"Mile","Boys","A","04:29.0",NA,NA
"Georgia",1979,"Mile","Boys","AA","04:28.4",NA,NA
"Georgia",1979,"Mile","Boys","AAA","04:23.7",NA,NA
"Georgia",1979,"Mile","Boys","AAAA","04:17.5",NA,NA
"Georgia",1979,"Pole Vault","Boys","A","6-Dec",NA,NA
"Georgia",1979,"Pole Vault","Boys","AA","13-0",NA,NA
"Georgia",1979,"Pole Vault","Boys","AAA","6-Dec",NA,NA
"Georgia",1979,"Pole Vault","Boys","AAAA","6-Dec",NA,NA
"Georgia",1980,"100y","Boys","A","10.01",NA,NA
"Georgia",1980,"100y","Boys","AA","10.2",NA,NA
"Georgia",1980,"100y","Boys","AAA","10.16",NA,NA
"Georgia",1980,"100y","Boys","AAAA","10.34",NA,NA
"Georgia",1980,"880y","Boys","A","01:59.1",NA,NA
"Georgia",1980,"880y","Boys","AA","1:53",NA,NA
"Georgia",1980,"880y","Boys","AAA","01:59.5",NA,NA
"Georgia",1980,"880y","Boys","AAAA","01:53.3",NA,NA
"Georgia",1980,"High Jump","Boys","A","2-Jun",NA,NA
"Georgia",1980,"High Jump","Boys","AA","9-Jun",NA,NA
"Georgia",1980,"High Jump","Boys","AAA","6-9.5",NA,NA
"Georgia",1980,"High Jump","Boys","AAAA","6-Jun",NA,NA
"Georgia",1980,"Mile","Boys","A","04:28.9",NA,NA
"Georgia",1980,"Mile","Boys","AA","04:25.3",NA,NA
"Georgia",1980,"Mile","Boys","AAA","04:24.7",NA,NA
"Georgia",1980,"Mile","Boys","AAAA","04:16.7",NA,NA
"Georgia",1980,"Pole Vault","Boys","A","6-Dec",NA,NA
"Georgia",1980,"Pole Vault","Boys","AA","6-Dec",NA,NA
"Georgia",1980,"Pole Vault","Boys","AAA","13-6",NA,NA
"Georgia",1980,"Pole Vault","Boys","AAAA","13-6",NA,NA
"Georgia",1981,"100y","Boys","A","10.15",NA,NA
"Georgia",1981,"100y","Boys","AA","10.08",NA,NA
"Georgia",1981,"100y","Boys","AAA","10.14",NA,NA
"Georgia",1981,"100y","Boys","AAAA","9.91",NA,NA
"Georgia",1981,"880y","Boys","A","01:57.3",NA,NA
"Georgia",1981,"880y","Boys","AA","01:55.6",NA,NA
"Georgia",1981,"880y","Boys","AAA","01:55.7",NA,NA
"Georgia",1981,"880y","Boys","AAAA","01:54.1",NA,NA
"Georgia",1981,"High Jump","Boys","A","4-Jun",NA,NA
"Georgia",1981,"High Jump","Boys","AA","6-10.25",NA,NA
"Georgia",1981,"High Jump","Boys","AAA","6-10.5",NA,NA
"Georgia",1981,"High Jump","Boys","AAAA","8-Jun",NA,NA
"Georgia",1981,"Mile","Boys","A","04:34.6",NA,NA
"Georgia",1981,"Mile","Boys","AA","04:31.4",NA,NA
"Georgia",1981,"Mile","Boys","AAA","04:21.5",NA,NA
"Georgia",1981,"Mile","Boys","AAAA","04:21.0",NA,NA
"Georgia",1981,"Pole Vault","Boys","A","14-1.25",NA,NA
"Georgia",1981,"Pole Vault","Boys","AA","6-Dec",NA,NA
"Georgia",1981,"Pole Vault","Boys","AAA","14-0",NA,NA
"Georgia",1981,"Pole Vault","Boys","AAAA","13-6",NA,NA
"Georgia",1982,"100y","Boys","A","10.22",NA,NA
"Georgia",1982,"100y","Boys","AA","9.94",NA,NA
"Georgia",1982,"100y","Boys","AAA","9.92",NA,NA
"Georgia",1982,"100y","Boys","AAAA","9.61",NA,NA
"Georgia",1982,"880y","Boys","A","02:00.0",NA,NA
"Georgia",1982,"880y","Boys","AA","01:56.1",NA,NA
"Georgia",1982,"880y","Boys","AAA","01:55.3",NA,NA
"Georgia",1982,"880y","Boys","AAAA","01:55.0",NA,NA
"Georgia",1982,"High Jump","Boys","A","2-Jun",NA,NA
"Georgia",1982,"High Jump","Boys","AA","6-Jun",NA,NA
"Georgia",1982,"High Jump","Boys","AAA","1-Jul",NA,NA
"Georgia",1982,"High Jump","Boys","AAAA","6-10.25",NA,NA
"Georgia",1982,"High Jump","Boys","AAAA","6-10.25",NA,NA
"Georgia",1982,"Mile","Boys","A","04:31.5",NA,NA
"Georgia",1982,"Mile","Boys","AA","04:26.6",NA,NA
"Georgia",1982,"Mile","Boys","AAA","04:22.4",NA,NA
"Georgia",1982,"Mile","Boys","AAAA","04:14.8",NA,NA
"Georgia",1982,"Pole Vault","Boys","A","Nov-00",NA,NA
"Georgia",1982,"Pole Vault","Boys","AA","13-0",NA,NA
"Georgia",1982,"Pole Vault","Boys","AAA","14-0",NA,NA
"Georgia",1982,"Pole Vault","Boys","AAAA","13-6",NA,NA
"Georgia",1983,"100y","Boys","A","10.04",NA,NA
"Georgia",1983,"100y","Boys","AA","9.89",NA,NA
"Georgia",1983,"100y","Boys","AAA","10.01",NA,NA
"Georgia",1983,"100y","Boys","AAAA","9.78",NA,NA
"Georgia",1983,"880y","Boys","A","02:01.1",NA,NA
"Georgia",1983,"880y","Boys","AA","01:56.2",NA,NA
"Georgia",1983,"880y","Boys","AAA","01:58.3",NA,NA
"Georgia",1983,"880y","Boys","AAAA","01:55.5",NA,NA
"Georgia",1983,"High Jump","Boys","A","4-Jun",NA,NA
"Georgia",1983,"High Jump","Boys","AA","8-Jun",NA,NA
"Georgia",1983,"High Jump","Boys","AAA","10-Jun",NA,NA
"Georgia",1983,"High Jump","Boys","AAAA","7-3.5",NA,NA
"Georgia",1983,"Mile","Boys","A","04:34.0",NA,NA
"Georgia",1983,"Mile","Boys","AA","04:25.3",NA,NA
"Georgia",1983,"Mile","Boys","AAA","04:21.0",NA,NA
"Georgia",1983,"Mile","Boys","AAAA","04:20.5",NA,NA
"Georgia",1983,"Pole Vault","Boys","A","Dec-00",NA,NA
"Georgia",1983,"Pole Vault","Boys","AA","Dec-00",NA,NA
"Georgia",1983,"Pole Vault","Boys","AAA","13-6",NA,NA
"Georgia",1983,"Pole Vault","Boys","AAAA","13-0",NA,NA
"Georgia",1984,"100y","Boys","A","9.83",NA,NA
"Georgia",1984,"100y","Boys","AA","10.04",NA,NA
"Georgia",1984,"100y","Boys","AAA","9.89",NA,NA
"Georgia",1984,"100y","Boys","AAAA","9.74",NA,NA
"Georgia",1984,"880y","Boys","A","01:59.5",NA,NA
"Georgia",1984,"880y","Boys","AA","01:57.4",NA,NA
"Georgia",1984,"880y","Boys","AAA","01:55.2",NA,NA
"Georgia",1984,"880y","Boys","AAAA","01:56.1",NA,NA
"Georgia",1984,"High Jump","Boys","A","4-Jun",NA,NA
"Georgia",1984,"High Jump","Boys","AA","6-Jun",NA,NA
"Georgia",1984,"High Jump","Boys","AAA","6-8.5",NA,NA
"Georgia",1984,"High Jump","Boys","AAAA","8-Jun",NA,NA
"Georgia",1984,"Mile","Boys","A","04:27.1",NA,NA
"Georgia",1984,"Mile","Boys","AA","04:25.7",NA,NA
"Georgia",1984,"Mile","Boys","AAA","04:20.8",NA,NA
"Georgia",1984,"Mile","Boys","AAAA","04:18.1",NA,NA
"Georgia",1984,"Pole Vault","Boys","A","6-Nov",NA,NA
"Georgia",1984,"Pole Vault","Boys","AA","14-0.75",NA,NA
"Georgia",1984,"Pole Vault","Boys","AAA","14-8.5",NA,NA
"Georgia",1984,"Pole Vault","Boys","AAAA","13-6",NA,NA
"Georgia",1985,"100m","Boys","A","10.73",NA,NA
"Georgia",1985,"100m","Boys","AA","10.78",NA,NA
"Georgia",1985,"100m","Boys","AAA","10.85",NA,NA
"Georgia",1985,"100m","Boys","AAAA","10.77",NA,NA
"Georgia",1985,"1600m","Boys","A","04:34.4",NA,NA
"Georgia",1985,"1600m","Boys","AA","04:27.9",NA,NA
"Georgia",1985,"1600m","Boys","AAA","04:12.9",NA,NA
"Georgia",1985,"1600m","Boys","AAAA","04:16.8",NA,NA
"Georgia",1985,"800m","Boys","A","01:58.1",NA,NA
"Georgia",1985,"800m","Boys","AA","01:56.1",NA,NA
"Georgia",1985,"800m","Boys","AAA","01:55.3",NA,NA
"Georgia",1985,"800m","Boys","AAAA","01:55.7",NA,NA
"Georgia",1985,"High Jump","Boys","A","8-Jun",NA,NA
"Georgia",1985,"High Jump","Boys","AA","8-Jun",NA,NA
"Georgia",1985,"High Jump","Boys","AAA","6-8.25",NA,NA
"Georgia",1985,"High Jump","Boys","AAAA","6-Jun",NA,NA
"Georgia",1985,"Pole Vault","Boys","A","Dec-00",NA,NA
"Georgia",1985,"Pole Vault","Boys","AA","14-2",NA,NA
"Georgia",1985,"Pole Vault","Boys","AAA","14-0",NA,NA
"Georgia",1985,"Pole Vault","Boys","AAAA","14-9",NA,NA
"Georgia",1986,"100m","Boys","A","10.65",NA,NA
"Georgia",1986,"100m","Boys","AA","10.82",NA,NA
"Georgia",1986,"100m","Boys","AAA","10.79",NA,NA
"Georgia",1986,"100m","Boys","AAAA","10.8",NA,NA
"Georgia",1986,"1600m","Boys","A","04:26.1",NA,NA
"Georgia",1986,"1600m","Boys","AA","04:21.7",NA,NA
"Georgia",1986,"1600m","Boys","AAA","04:18.8",NA,NA
"Georgia",1986,"1600m","Boys","AAAA","04:21.0",NA,NA
"Georgia",1986,"800m","Boys","A","01:57.0",NA,NA
"Georgia",1986,"800m","Boys","AA","01:56.8",NA,NA
"Georgia",1986,"800m","Boys","AAA","01:55.6",NA,NA
"Georgia",1986,"800m","Boys","AAAA","01:55.8",NA,NA
"Georgia",1986,"High Jump","Boys","A","6-Jun",NA,NA
"Georgia",1986,"High Jump","Boys","AA","8-Jun",NA,NA
"Georgia",1986,"High Jump","Boys","AAA","8-Jun",NA,NA
"Georgia",1986,"High Jump","Boys","AAAA","10-Jun",NA,NA
"Georgia",1986,"Pole Vault","Boys","A","6-Nov",NA,NA
"Georgia",1986,"Pole Vault","Boys","AA","14-3",NA,NA
"Georgia",1986,"Pole Vault","Boys","AAA","13-6",NA,NA
"Georgia",1986,"Pole Vault","Boys","AAAA","13-6",NA,NA
"Georgia",1987,"100m","Boys","A","10.96",NA,NA
"Georgia",1987,"100m","Boys","AA","10.72",NA,NA
"Georgia",1987,"100m","Boys","AAA","10.82",NA,NA
"Georgia",1987,"100m","Boys","AAAA","10.81",NA,NA
"Georgia",1987,"1600m","Boys","A","4:37",NA,NA
"Georgia",1987,"1600m","Boys","AA","04:22.4",NA,NA
"Georgia",1987,"1600m","Boys","AAA","04:18.7",NA,NA
"Georgia",1987,"1600m","Boys","AAAA","04:15.1",NA,NA
"Georgia",1987,"800m","Boys","A","01:59.1",NA,NA
"Georgia",1987,"800m","Boys","AA","01:52.8",NA,NA
"Georgia",1987,"800m","Boys","AAA","01:54.7",NA,NA
"Georgia",1987,"800m","Boys","AAAA","01:55.3",NA,NA
"Georgia",1987,"High Jump","Boys","A","4-Jun",NA,NA
"Georgia",1987,"High Jump","Boys","AA","6-Jun",NA,NA
"Georgia",1987,"High Jump","Boys","AAA","11-Jun",NA,NA
"Georgia",1987,"High Jump","Boys","AAAA","8-Jun",NA,NA
"Georgia",1987,"Pole Vault","Boys","A","6-Dec",NA,NA
"Georgia",1987,"Pole Vault","Boys","AA","14-0",NA,NA
"Georgia",1987,"Pole Vault","Boys","AAA","6-Dec",NA,NA
"Georgia",1987,"Pole Vault","Boys","AAAA","13-0",NA,NA
"Georgia",1988,"100m","Boys","A","10.87",NA,NA
"Georgia",1988,"100m","Boys","AA","10.79",NA,NA
"Georgia",1988,"100m","Boys","AAA","10.93",NA,NA
"Georgia",1988,"100m","Boys","AAAA","10.64",NA,NA
"Georgia",1988,"1600m","Boys","A","04:34.6",NA,NA
"Georgia",1988,"1600m","Boys","AA","04:20.7",NA,NA
