"State","Year","Gender","Schools","Participation","Event","Mark","Students","df","Count","Participation.Thousands","Mark.Standard"
"Michigan",1985,"Boys",649,24612,"800m",113.6,615020,6,340878,24.612,0.989169495311047
"Michigan",1985,"Boys",649,24612,"High Jump",2.0066,615020,6,340878,24.612,1.23920683201543
"Michigan",1985,"Boys",649,24612,"Pole Vault",3.9116,615020,6,340878,24.612,0.38192726131309
"Nebraska",1985,"Boys",361,8831,"100m",10.69,79069,7,70765,8.831,0.976826893936081
"Nebraska",1985,"Boys",361,8831,"1600m",256.04,79069,7,70765,8.831,0.924270312930596
"Nebraska",1985,"Boys",361,8831,"800m",115.75,79069,7,70765,8.831,0.782773726657498
"Nebraska",1985,"Boys",361,8831,"High Jump",1.8796,79069,7,70765,8.831,0.551639353702974
"Nebraska",1985,"Boys",361,8831,"Pole Vault",3.9116,79069,7,70765,8.831,0.38192726131309
"New York",1985,"Boys",689,20283,"100m",10.86,903558,8,651067,20.283,0.740221283835377
"New York",1985,"Boys",689,20283,"1600m",249.44,903558,8,651067,20.283,1.20597575163854
"New York",1985,"Boys",689,20283,"800m",114.26,903558,8,651067,20.283,0.925810794236003
"New York",1985,"Boys",689,20283,"High Jump",2.0828,903558,8,651067,20.283,1.65174731900291
"New York",1985,"Boys",689,20283,"Pole Vault",4.6482,903558,8,651067,20.283,1.65050126379048
"North Carolina",1985,"Boys",287,11147,"100m",10.6,330665,9,357525,11.147,1.10208868751881
"North Carolina",1985,"Boys",287,11147,"1600m",259.41,330665,9,357525,11.147,0.78042980862063
"North Carolina",1985,"Boys",287,11147,"800m",115.54,330665,9,357525,11.147,0.802933313363193
"North Carolina",1985,"Boys",287,11147,"High Jump",2.0828,330665,9,357525,11.147,1.65174731900291
"North Carolina",1985,"Boys",287,11147,"Pole Vault",4.2672,330665,9,357525,11.147,0.99434229699183
"Oklahoma",1985,"Boys",332,4980,"100m",10.52,168725,11,141041,4.98,1.21343250403679
"Oklahoma",1985,"Boys",332,4980,"1600m",264.01,168725,11,141041,4.98,0.584089654369641
"Oklahoma",1985,"Boys",332,4980,"800m",116.11,168725,11,141041,4.98,0.74821443516202
"Oklahoma",1985,"Boys",332,4980,"High Jump",1.9304,168725,11,141041,4.98,0.826666345027958
"Oklahoma",1985,"Boys",332,4980,"Pole Vault",4.064,168725,11,141041,4.98,0.64439084803255
"Oregon",1985,"Boys",236,11800,"100m",10.69,138632,12,130206,11.8,0.976826893936081
"Oregon",1985,"Boys",236,11800,"1600m",252.480555,138632,12,130206,11.8,1.07619683039754
"Oregon",1985,"Boys",236,11800,"800m",113.01,138632,12,130206,11.8,1.04580833415086
"Oregon",1985,"Boys",236,11800,"High Jump",2.032,138632,12,130206,11.8,1.37672032767793
