"State","Year","Event","Students","df","Schools.Boys","Schools.Girls","Participation.Boys","Participation.Girls","Mark.Boys","Mark.Girls","Count.Boys","Count.Girls","Participation.Pct.Diff","Mark.Pct.Diff","Prop.Boys","Prop.Girls","Participation.Boys.Thousands","Participation.Girls.Thousands"
"New York",2000,"100m",NA,8,586,590,17441,16830,10.83,12,651067,625735,3.50323949314833,-10.803324099723,0.509920097242955,0.490079902757045,17.441,16.83
"New York",2000,"1600m",NA,8,586,590,17441,16830,249.5,295.525188,651067,625735,3.50323949314833,-18.4469691382766,0.509920097242955,0.490079902757045,17.441,16.83
"New York",2000,"800m",NA,8,586,590,17441,16830,112.46,132.84,651067,625735,3.50323949314833,-18.1219989329539,0.509920097242955,0.490079902757045,17.441,16.83
"New York",2000,"High Jump",NA,8,586,590,17441,16830,1.8796,1.651,651067,625735,3.50323949314833,12.1621621621622,0.509920097242955,0.490079902757045,17.441,16.83
"New York",2000,"Pole Vault",NA,8,586,590,17441,16830,4.1148,3.048,651067,625735,3.50323949314833,25.9259259259259,0.509920097242955,0.490079902757045,17.441,16.83
"North Carolina",2000,"100m",NA,9,315,313,10754,8636,10.64,11.96,357525,342791,19.6949972103403,-12.406015037594,0.510519536894773,0.489480463105227,10.754,8.636
"North Carolina",2000,"1600m",NA,9,315,313,10754,8636,247.99,305.59,357525,342791,19.6949972103403,-23.2267430138312,0.510519536894773,0.489480463105227,10.754,8.636
"North Carolina",2000,"800m",NA,9,315,313,10754,8636,116.48,139.1,357525,342791,19.6949972103403,-19.4196428571429,0.510519536894773,0.489480463105227,10.754,8.636
"North Carolina",2000,"High Jump",NA,9,315,313,10754,8636,1.9304,1.5748,357525,342791,19.6949972103403,18.4210526315789,0.510519536894773,0.489480463105227,10.754,8.636
"North Carolina",2000,"Pole Vault",NA,9,315,313,10754,8636,3.81,NA,357525,342791,19.6949972103403,NA,0.510519536894773,0.489480463105227,10.754,8.636
"Oklahoma",2000,"100m",NA,11,384,392,4125,3751,10.54,11.7,141041,134646,9.06666666666667,-11.0056925996205,0.511598298069913,0.488401701930087,4.125,3.751
"Oklahoma",2000,"1600m",NA,11,384,392,4125,3751,260.67,309.93,141041,134646,9.06666666666667,-18.897456554264,0.511598298069913,0.488401701930087,4.125,3.751
"Oklahoma",2000,"800m",NA,11,384,392,4125,3751,114.65,135.11,141041,134646,9.06666666666667,-17.8456170955081,0.511598298069913,0.488401701930087,4.125,3.751
"Oklahoma",2000,"High Jump",NA,11,384,392,4125,3751,1.9304,1.5748,141041,134646,9.06666666666667,18.4210526315789,0.511598298069913,0.488401701930087,4.125,3.751
"Oklahoma",2000,"Pole Vault",NA,11,384,392,4125,3751,3.6576,2.4384,141041,134646,9.06666666666667,33.3333333333333,0.511598298069913,0.488401701930087,4.125,3.751
"Oregon",2000,"100m",NA,12,245,245,7963,6167,10.85,12.11,130206,125353,22.5543137008665,-11.6129032258065,0.509494872025638,0.490505127974362,7.963,6.167
"Oregon",2000,"1600m",NA,12,245,245,7963,6167,248.0247,299.046924,130206,125353,22.5543137008665,-20.5714285714286,0.509494872025638,0.490505127974362,7.963,6.167
"Oregon",2000,"800m",NA,12,245,245,7963,6167,115.59,134.03,130206,125353,22.5543137008665,-15.9529371052859,0.509494872025638,0.490505127974362,7.963,6.167
"Oregon",2000,"High Jump",NA,12,245,245,7963,6167,1.9304,1.5748,130206,125353,22.5543137008665,18.4210526315789,0.509494872025638,0.490505127974362,7.963,6.167
"Oregon",2000,"Pole Vault",NA,12,245,245,7963,6167,3.9116,2.794,130206,125353,22.5543137008665,28.5714285714286,0.509494872025638,0.490505127974362,7.963,6.167
"Rhode Island",2000,"100m",NA,13,37,37,1613,1374,11.27,12.98,38755,38370,14.8171109733416,-15.173025732032,0.502495948136143,0.497504051863857,1.613,1.374
"Rhode Island",2000,"1600m",NA,13,37,37,1613,1374,256.796829,313.187553,38755,38370,14.8171109733416,-21.9592758289083,0.502495948136143,0.497504051863857,1.613,1.374
"Rhode Island",2000,"800m",NA,13,37,37,1613,1374,115.88,141.08,38755,38370,14.8171109733416,-21.7466344494305,0.502495948136143,0.497504051863857,1.613,1.374
"Rhode Island",2000,"High Jump",NA,13,37,37,1613,1374,1.9304,1.651,38755,38370,14.8171109733416,14.4736842105263,0.502495948136143,0.497504051863857,1.613,1.374
"Rhode Island",2000,"Pole Vault",NA,13,37,37,1613,1374,4.1148,3.1115,38755,38370,14.8171109733416,24.3827160493827,0.502495948136143,0.497504051863857,1.613,1.374
"Tennessee",2000,"100m",NA,14,231,235,4851,4935,10.71,12.12,230020,222225,-1.73160173160173,-13.1652661064426,0.508618116286526,0.491381883713474,4.851,4.935
"Tennessee",2000,"1600m",NA,14,231,235,4851,4935,264.4,314.36,230020,222225,-1.73160173160173,-18.8956127080182,0.508618116286526,0.491381883713474,4.851,4.935
"Tennessee",2000,"800m",NA,14,231,235,4851,4935,118.25,139.61,230020,222225,-1.73160173160173,-18.0634249471459,0.508618116286526,0.491381883713474,4.851,4.935
"Tennessee",2000,"High Jump",NA,14,231,235,4851,4935,1.9304,1.6764,230020,222225,-1.73160173160173,13.1578947368421,0.508618116286526,0.491381883713474,4.851,4.935
"Tennessee",2000,"Pole Vault",NA,14,231,235,4851,4935,3.3528,2.5908,230020,222225,-1.73160173160173,22.7272727272727,0.508618116286526,0.491381883713474,4.851,4.935
"Washington",2000,"100m",NA,15,336,338,10950,9192,10.43,12.01,242737,231238,16.0547945205479,-15.1486097794823,0.512130386623767,0.487869613376233,10.95,9.192
"Washington",2000,"1600m",NA,15,336,338,10950,9192,252.55,298.44,242737,231238,16.0547945205479,-18.170659275391,0.512130386623767,0.487869613376233,10.95,9.192
"Washington",2000,"800m",NA,15,336,338,10950,9192,112.35,131.82,242737,231238,16.0547945205479,-17.3297730307076,0.512130386623767,0.487869613376233,10.95,9.192
"Washington",2000,"High Jump",NA,15,336,338,10950,9192,1.9304,1.524,242737,231238,16.0547945205479,21.0526315789474,0.512130386623767,0.487869613376233,10.95,9.192
"Washington",2000,"Pole Vault",NA,15,336,338,10950,9192,4.4196,2.8448,242737,231238,16.0547945205479,35.632183908046,0.512130386623767,0.487869613376233,10.95,9.192
"Wisconsin",2000,"100m",NA,16,380,379,10403,11237,11.06,12.65,197252,188981,-8.01691819667404,-14.376130198915,0.510707267374875,0.489292732625125,10.403,11.237
"Wisconsin",2000,"1600m",NA,16,380,379,10403,11237,254.52,288.13,197252,188981,-8.01691819667404,-13.2052490963382,0.510707267374875,0.489292732625125,10.403,11.237
"Wisconsin",2000,"800m",NA,16,380,379,10403,11237,115.41,135.13,197252,188981,-8.01691819667404,-17.0869075470063,0.510707267374875,0.489292732625125,10.403,11.237
"Wisconsin",2000,"High Jump",NA,16,380,379,10403,11237,1.9304,1.651,197252,188981,-8.01691819667404,14.4736842105263,0.510707267374875,0.489292732625125,10.403,11.237
"Wisconsin",2000,"Pole Vault",NA,16,380,NA,10403,NA,4.1148,NA,197252,NA,NA,NA,NA,NA,10.403,NA
"Wyoming",2000,"100m",NA,17,70,67,1670,1304,11.05,12.49,19963,18452,21.9161676646707,-13.0316742081448,0.519666796824157,0.480333203175843,1.67,1.304
"Wyoming",2000,"1600m",NA,17,70,67,1670,1304,269.16,297.5,19963,18452,21.9161676646707,-10.5290533511666,0.519666796824157,0.480333203175843,1.67,1.304
"Wyoming",2000,"800m",NA,17,70,67,1670,1304,119.1,132.48,19963,18452,21.9161676646707,-11.2342569269521,0.519666796824157,0.480333203175843,1.67,1.304
"Wyoming",2000,"High Jump",NA,17,70,67,1670,1304,1.8288,1.4732,19963,18452,21.9161676646707,19.4444444444444,0.519666796824157,0.480333203175843,1.67,1.304
"Wyoming",2000,"Pole Vault",NA,17,70,67,1670,1304,NA,2.7432,19963,18452,21.9161676646707,NA,0.519666796824157,0.480333203175843,1.67,1.304
"Florida",2001,"100m",674919,18,419,419,14490,13096,10.79,11.51,654581,634643,9.62042788129745,-6.6728452270621,0.507732558500307,0.492267441499693,14.49,13.096
"Florida",2001,"1600m",674919,18,419,419,14490,13096,252.42,298.41,654581,634643,9.62042788129745,-18.2196339434276,0.507732558500307,0.492267441499693,14.49,13.096
"Florida",2001,"800m",674919,18,419,419,14490,13096,114.36,130.45,654581,634643,9.62042788129745,-14.069604756908,0.507732558500307,0.492267441499693,14.49,13.096
"Florida",2001,"High Jump",674919,18,419,419,14490,13096,1.9812,1.5748,654581,634643,9.62042788129745,20.5128205128205,0.507732558500307,0.492267441499693,14.49,13.096
"Florida",2001,"Pole Vault",674919,18,419,419,14490,13096,3.9624,3.048,654581,634643,9.62042788129745,23.0769230769231,0.507732558500307,0.492267441499693,14.49,13.096
"Georgia",2001,"100m",384954,19,339,341,8906,7928,10.49,11.64,384636,372832,10.9813608803054,-10.9628217349857,0.507791748298278,0.492208251701722,8.906,7.928
"Georgia",2001,"1600m",384954,19,339,341,8906,7928,252.49,304.7,384636,372832,10.9813608803054,-20.6780466553131,0.507791748298278,0.492208251701722,8.906,7.928
"Georgia",2001,"800m",384954,19,339,341,8906,7928,115.82,131.4,384636,372832,10.9813608803054,-13.4519081333103,0.507791748298278,0.492208251701722,8.906,7.928
"Georgia",2001,"High Jump",384954,19,339,341,8906,7928,1.9812,1.6256,384636,372832,10.9813608803054,17.948717948718,0.507791748298278,0.492208251701722,8.906,7.928
"Georgia",2001,"Pole Vault",384954,19,339,NA,8906,NA,3.81,NA,384636,NA,NA,NA,NA,NA,8.906,NA
"Illinois",2001,"100m",573246,20,584,509,22624,16861,10.6,11.78,438919,416771,25.4729490806223,-11.1320754716981,0.512941602683215,0.487058397316785,22.624,16.861
"Illinois",2001,"1600m",573246,20,584,509,22624,16861,250.5,292.9,438919,416771,25.4729490806223,-16.9261477045908,0.512941602683215,0.487058397316785,22.624,16.861
"Illinois",2001,"800m",573246,20,584,509,22624,16861,111.8,131.7,438919,416771,25.4729490806223,-17.7996422182469,0.512941602683215,0.487058397316785,22.624,16.861
"Illinois",2001,"High Jump",573246,20,584,509,22624,16861,1.9812,1.6764,438919,416771,25.4729490806223,15.3846153846154,0.512941602683215,0.487058397316785,22.624,16.861
"Illinois",2001,"Pole Vault",573246,20,584,509,22624,16861,4.6482,2.8956,438919,416771,25.4729490806223,37.7049180327869,0.512941602683215,0.487058397316785,22.624,16.861
"Kansas",2001,"100m",143784,21,346,332,9089,6765,10.46,12.33,107335,101463,25.5693695676092,-17.8776290630975,0.51406143737009,0.48593856262991,9.089,6.765
"Kansas",2001,"1600m",143784,21,346,332,9089,6765,257.43,310.3,107335,101463,25.5693695676092,-20.537621877792,0.51406143737009,0.48593856262991,9.089,6.765
"Kansas",2001,"800m",143784,21,346,332,9089,6765,118.9,134.8,107335,101463,25.5693695676092,-13.3725820016821,0.51406143737009,0.48593856262991,9.089,6.765
"Kansas",2001,"High Jump",143784,21,346,332,9089,6765,1.8796,1.5748,107335,101463,25.5693695676092,16.2162162162162,0.51406143737009,0.48593856262991,9.089,6.765
"Kansas",2001,"Pole Vault",143784,21,346,332,9089,6765,3.6576,2.8956,107335,101463,25.5693695676092,20.8333333333333,0.51406143737009,0.48593856262991,9.089,6.765
"Massachusetts",2001,"100m",272575,5,266,270,10356,10211,10.7,12.2,227328,222303,1.40015449980688,-14.018691588785,0.505587915423981,0.494412084576019,10.356,10.211
"Massachusetts",2001,"1600m",272575,5,266,270,10356,10211,255.80766,292.09596,227328,222303,1.40015449980688,-14.1857753595025,0.505587915423981,0.494412084576019,10.356,10.211
"Massachusetts",2001,"800m",272575,5,266,270,10356,10211,111.1,133.7,227328,222303,1.40015449980688,-20.3420342034203,0.505587915423981,0.494412084576019,10.356,10.211
"Massachusetts",2001,"High Jump",272575,5,266,270,10356,10211,1.9812,1.5748,227328,222303,1.40015449980688,20.5128205128205,0.505587915423981,0.494412084576019,10.356,10.211
"Maryland",2001,"100m",240843,4,171,169,4872,4330,11.16,12.06,203680,196573,11.1247947454844,-8.06451612903226,0.508878134579878,0.491121865420122,4.872,4.33
"Maryland",2001,"1600m",240843,4,171,169,4872,4330,252.03,310.21,203680,196573,11.1247947454844,-23.0845534261794,0.508878134579878,0.491121865420122,4.872,4.33
"Maryland",2001,"800m",240843,4,171,169,4872,4330,112.3,137.12,203680,196573,11.1247947454844,-22.1015138023152,0.508878134579878,0.491121865420122,4.872,4.33
"Maryland",2001,"High Jump",240843,4,171,169,4872,4330,1.8796,1.524,203680,196573,11.1247947454844,18.9189189189189,0.508878134579878,0.491121865420122,4.872,4.33
"Maryland",2001,"Pole Vault",240843,4,171,169,4872,4330,3.5052,2.8956,203680,196573,11.1247947454844,17.3913043478261,0.508878134579878,0.491121865420122,4.872,4.33
"Michigan",2001,"100m",486726,6,643,623,22372,17660,10.85,12.25,340878,326682,21.0620418380118,-12.9032258064516,0.51063275211217,0.48936724788783,22.372,17.66
"Michigan",2001,"1600m",486726,6,643,623,22372,17660,253.4,297.65,340878,326682,21.0620418380118,-17.4625098658248,0.51063275211217,0.48936724788783,22.372,17.66
"Michigan",2001,"800m",486726,6,643,623,22372,17660,113.92,131.72,340878,326682,21.0620418380118,-15.625,0.51063275211217,0.48936724788783,22.372,17.66
"Michigan",2001,"High Jump",486726,6,643,623,22372,17660,1.9558,1.6002,340878,326682,21.0620418380118,18.1818181818182,0.51063275211217,0.48936724788783,22.372,17.66
"Michigan",2001,"Pole Vault",486726,6,643,623,22372,17660,3.8354,3.048,340878,326682,21.0620418380118,20.5298013245033,0.51063275211217,0.48936724788783,22.372,17.66
"North Carolina",2001,"100m",348168,9,289,293,9973,8063,10.69,12.07,357525,342791,19.1517096159631,-12.9092609915809,0.510519536894773,0.489480463105227,9.973,8.063
"North Carolina",2001,"1600m",348168,9,289,293,9973,8063,256.29,308.69,357525,342791,19.1517096159631,-20.4455889812322,0.510519536894773,0.489480463105227,9.973,8.063
"North Carolina",2001,"800m",348168,9,289,293,9973,8063,115.23,138.79,357525,342791,19.1517096159631,-20.4460643929532,0.510519536894773,0.489480463105227,9.973,8.063
"North Carolina",2001,"High Jump",348168,9,289,293,9973,8063,1.9812,1.6256,357525,342791,19.1517096159631,17.948717948718,0.510519536894773,0.489480463105227,9.973,8.063
"North Carolina",2001,"Pole Vault",348168,9,289,293,9973,8063,4.2672,2.7432,357525,342791,19.1517096159631,35.7142857142857,0.510519536894773,0.489480463105227,9.973,8.063
"Nebraska",2001,"100m",90713,7,321,322,8415,6859,10.66,12.6,70765,67297,18.4907902554961,-18.1988742964353,0.512559574683838,0.487440425316162,8.415,6.859
"Nebraska",2001,"1600m",90713,7,321,322,8415,6859,261,302.12,70765,67297,18.4907902554961,-15.7547892720307,0.512559574683838,0.487440425316162,8.415,6.859
"Nebraska",2001,"800m",90713,7,321,322,8415,6859,115.23,136.05,70765,67297,18.4907902554961,-18.0682114032804,0.512559574683838,0.487440425316162,8.415,6.859
"Nebraska",2001,"High Jump",90713,7,321,322,8415,6859,1.9304,1.651,70765,67297,18.4907902554961,14.4736842105263,0.512559574683838,0.487440425316162,8.415,6.859
"Nebraska",2001,"Pole Vault",90713,7,321,322,8415,6859,3.9116,2.6924,70765,67297,18.4907902554961,31.1688311688312,0.512559574683838,0.487440425316162,8.415,6.859
"New York",2001,"100m",782021,8,642,649,16984,17161,10.65,11.76,651067,625735,-1.04215732454074,-10.4225352112676,0.509920097242955,0.490079902757045,16.984,17.161
"New York",2001,"1600m",782021,8,642,649,16984,17161,253,294.419277,651067,625735,-1.04215732454074,-16.3712557312253,0.509920097242955,0.490079902757045,16.984,17.161
"New York",2001,"800m",782021,8,642,649,16984,17161,114.36,131.47,651067,625735,-1.04215732454074,-14.9615250087443,0.509920097242955,0.490079902757045,16.984,17.161
"New York",2001,"High Jump",782021,8,642,649,16984,17161,1.9558,1.6002,651067,625735,-1.04215732454074,18.1818181818182,0.509920097242955,0.490079902757045,16.984,17.161
"New York",2001,"Pole Vault",782021,8,642,649,16984,17161,4.1148,3.2766,651067,625735,-1.04215732454074,20.3703703703704,0.509920097242955,0.490079902757045,16.984,17.161
"Ohio",2001,"100m",541403,10,724,724,22079,18829,10.79,11.68,396939,380404,14.7198695593097,-8.24837812789621,0.510635588150919,0.489364411849081,22.079,18.829
"Ohio",2001,"800m",541403,10,724,724,22079,18829,108.93,130.05,396939,380404,14.7198695593097,-19.3885981823189,0.510635588150919,0.489364411849081,22.079,18.829
"Ohio",2001,"High Jump",541403,10,724,724,22079,18829,1.9558,1.6256,396939,380404,14.7198695593097,16.8831168831169,0.510635588150919,0.489364411849081,22.079,18.829
"Ohio",2001,"Pole Vault",541403,10,724,NA,22079,NA,4.4958,NA,396939,NA,NA,NA,NA,NA,22.079,NA
"Oklahoma",2001,"100m",176709,11,450,391,4250,3850,11,12.32,141041,134646,9.41176470588235,-12,0.511598298069913,0.488401701930087,4.25,3.85
"Oklahoma",2001,"1600m",176709,11,450,391,4250,3850,261.11,304.31,141041,134646,9.41176470588235,-16.5447512542606,0.511598298069913,0.488401701930087,4.25,3.85
"Oklahoma",2001,"800m",176709,11,450,391,4250,3850,111.7,134.89,141041,134646,9.41176470588235,-20.7609668755595,0.511598298069913,0.488401701930087,4.25,3.85
"Oklahoma",2001,"High Jump",176709,11,450,391,4250,3850,1.9304,1.5748,141041,134646,9.41176470588235,18.4210526315789,0.511598298069913,0.488401701930087,4.25,3.85
"Oklahoma",2001,"Pole Vault",176709,11,450,391,4250,3850,3.8862,2.5908,141041,134646,9.41176470588235,33.3333333333333,0.511598298069913,0.488401701930087,4.25,3.85
"Oregon",2001,"100m",166182,12,243,242,7911,6232,10.84,12.2,130206,125353,21.2236126911895,-12.5461254612546,0.509494872025638,0.490505127974362,7.911,6.232
"Oregon",2001,"1600m",166182,12,243,242,7911,6232,254.617218,297.994698,130206,125353,21.2236126911895,-17.0363498355402,0.509494872025638,0.490505127974362,7.911,6.232
"Oregon",2001,"800m",166182,12,243,242,7911,6232,110.74,133.38,130206,125353,21.2236126911895,-20.4442839082536,0.509494872025638,0.490505127974362,7.911,6.232
"Oregon",2001,"High Jump",166182,12,243,242,7911,6232,1.9558,1.5748,130206,125353,21.2236126911895,19.4805194805195,0.509494872025638,0.490505127974362,7.911,6.232
"Oregon",2001,"Pole Vault",166182,12,243,242,7911,6232,4.0894,2.6416,130206,125353,21.2236126911895,35.4037267080745,0.509494872025638,0.490505127974362,7.911,6.232
"Rhode Island",2001,"100m",43616,13,37,37,1518,1310,10.93,12.91,38755,38370,13.7022397891963,-18.1152790484904,0.502495948136143,0.497504051863857,1.518,1.31
"Rhode Island",2001,"1600m",43616,13,37,37,1518,1310,261.252684,312.618492,38755,38370,13.7022397891963,-19.6613513069209,0.502495948136143,0.497504051863857,1.518,1.31
"Rhode Island",2001,"800m",43616,13,37,37,1518,1310,117.44,137.6,38755,38370,13.7022397891963,-17.1662125340599,0.502495948136143,0.497504051863857,1.518,1.31
"Rhode Island",2001,"High Jump",43616,13,37,37,1518,1310,1.9304,1.651,38755,38370,13.7022397891963,14.4736842105263,0.502495948136143,0.497504051863857,1.518,1.31
"Rhode Island",2001,"Pole Vault",43616,13,37,37,1518,1310,4.5212,3.38455,38755,38370,13.7022397891963,25.1404494382023,0.502495948136143,0.497504051863857,1.518,1.31
"Tennessee",2001,"100m",241038,14,233,238,5062,5170,10.65,11.98,230020,222225,-2.1335440537337,-12.4882629107981,0.508618116286526,0.491381883713474,5.062,5.17
"Tennessee",2001,"1600m",241038,14,233,238,5062,5170,258.28,309.28,230020,222225,-2.1335440537337,-19.7460120799133,0.508618116286526,0.491381883713474,5.062,5.17
"Tennessee",2001,"800m",241038,14,233,238,5062,5170,116.71,136.42,230020,222225,-2.1335440537337,-16.888013023734,0.508618116286526,0.491381883713474,5.062,5.17
"Tennessee",2001,"High Jump",241038,14,233,238,5062,5170,1.9812,1.6256,230020,222225,-2.1335440537337,17.948717948718,0.508618116286526,0.491381883713474,5.062,5.17
"Tennessee",2001,"Pole Vault",241038,14,233,238,5062,5170,3.6576,3.2004,230020,222225,-2.1335440537337,12.5,0.508618116286526,0.491381883713474,5.062,5.17
"Washington",2001,"100m",310403,15,340,339,11101,9180,10.76,11.79,242737,231238,17.3047473200613,-9.5724907063197,0.512130386623767,0.487869613376233,11.101,9.18
"Washington",2001,"1600m",310403,15,340,339,11101,9180,248.56,293.72,242737,231238,17.3047473200613,-18.1686514322498,0.512130386623767,0.487869613376233,11.101,9.18
